PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",397,338,735,0.54,0.46
CE_a0_0,Ceres,Conjunction,0,1634,1505,3139,0.52,0.48
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",608,520,1128,0.54,0.46
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",152,128,280,0.54,0.46
CE_a103_0,Ceres,BiSeptile,0,1271,1195,2466,0.52,0.48
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",525,555,1080,0.49,0.51
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",136,122,258,0.53,0.47
CE_a120_0,Ceres,Trine,0,1370,1166,2536,0.54,0.46
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",581,492,1073,0.54,0.46
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",124,100,224,0.55,0.45
CE_a135_0,Ceres,SesquiSquare,0,1326,1251,2577,0.51,0.49
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",542,499,1041,0.52,0.48
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",161,137,298,0.54,0.46
CE_a144_0,Ceres,BiQuintile,0,1328,1207,2535,0.52,0.48
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",548,507,1055,0.52,0.48
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",107,109,216,0.5,0.5
CE_a150_0,Ceres,Quincunx,0,1376,1227,2603,0.53,0.47
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",375,325,700,0.54,0.46
CE_a180_0,Ceres,Opposition,0,1656,1518,3174,0.52,0.48
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",652,594,1246,0.52,0.48
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",208,168,376,0.55,0.45
CE_a30_0,Ceres,SemiSextile,0,1171,1081,2252,0.52,0.48
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",593,555,1148,0.52,0.48
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",243,199,442,0.55,0.45
CE_a36_0,Ceres,SemiQuintile,0,1195,1089,2284,0.52,0.48
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",599,599,1198,0.5,0.5
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",200,194,394,0.51,0.49
CE_a45_0,Ceres,SemiSquare,0,1232,1050,2282,0.54,0.46
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",606,518,1124,0.54,0.46
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",144,122,266,0.54,0.46
CE_a60_0,Ceres,Sextile,0,1281,1203,2484,0.52,0.48
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",596,575,1171,0.51,0.49
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",105,106,211,0.5,0.5
CE_a72_0,Ceres,Quintile,0,1330,1162,2492,0.53,0.47
"CE_a90_(0,1]",Ceres,Square,"(0,1]",541,441,982,0.55,0.45
"CE_a90_(1,5]",Ceres,Square,"(1,5]",133,122,255,0.52,0.48
CE_a90_0,Ceres,Square,0,1357,1280,2637,0.51,0.49
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",461,439,900,0.51,0.49
CH_a0_0,Chiron,Conjunction,0,1570,1404,2974,0.53,0.47
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",560,519,1079,0.52,0.48
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",121,98,219,0.55,0.45
CH_a103_0,Chiron,BiSeptile,0,1350,1226,2576,0.52,0.48
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",461,440,901,0.51,0.49
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",119,108,227,0.52,0.48
CH_a120_0,Chiron,Trine,0,1451,1295,2746,0.53,0.47
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",444,450,894,0.5,0.5
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",105,106,211,0.5,0.5
CH_a135_0,Chiron,SesquiSquare,0,1482,1287,2769,0.54,0.46
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",474,445,919,0.52,0.48
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",133,120,253,0.53,0.47
CH_a144_0,Chiron,BiQuintile,0,1424,1278,2702,0.53,0.47
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",504,471,975,0.52,0.48
"CH_a150_(1,5]",Chiron,Quincunx,"(1,5]",115,80,195,0.59,0.41
CH_a150_0,Chiron,Quincunx,0,1412,1292,2704,0.52,0.48
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",298,324,622,0.48,0.52
CH_a180_0,Chiron,Opposition,0,1733,1519,3252,0.53,0.47
"CH_a30_(1,5]",Chiron,SemiSextile,"(1,5]",561,441,1002,0.56,0.44
CH_a30_0,Chiron,SemiSextile,0,391,379,770,0.51,0.49
CH_a30_1,Chiron,SemiSextile,1,1079,1023,2102,0.51,0.49
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",621,587,1208,0.51,0.49
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",135,95,230,0.59,0.41
CH_a36_0,Chiron,SemiQuintile,0,1275,1161,2436,0.52,0.48
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",540,497,1037,0.52,0.48
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",105,83,188,0.56,0.44
CH_a45_0,Chiron,SemiSquare,0,1386,1263,2649,0.52,0.48
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",652,599,1251,0.52,0.48
"CH_a60_(1,5]",Chiron,Sextile,"(1,5]",184,152,336,0.55,0.45
CH_a60_0,Chiron,Sextile,0,1195,1092,2287,0.52,0.48
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",736,674,1410,0.52,0.48
"CH_a72_(1,5]",Chiron,Quintile,"(1,5]",248,203,451,0.55,0.45
CH_a72_0,Chiron,Quintile,0,1047,966,2013,0.52,0.48
"CH_a90_(0,1]",Chiron,Square,"(0,1]",613,551,1164,0.53,0.47
"CH_a90_(1,5]",Chiron,Square,"(1,5]",171,155,326,0.52,0.48
CH_a90_0,Chiron,Square,0,1247,1137,2384,0.52,0.48
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",357,309,666,0.54,0.46
JN_a0_0,Juno,Conjunction,0,1674,1534,3208,0.52,0.48
"JN_a103_(0,1]",Juno,BiSeptile,"(0,1]",605,585,1190,0.51,0.49
"JN_a103_(1,5]",Juno,BiSeptile,"(1,5]",130,141,271,0.48,0.52
JN_a103_0,Juno,BiSeptile,0,1296,1117,2413,0.54,0.46
"JN_a120_(0,1]",Juno,Trine,"(0,1]",636,610,1246,0.51,0.49
"JN_a120_(1,4]",Juno,Trine,"(1,4]",167,131,298,0.56,0.44
