PlanetsAspect,PlanetX,PlanetY,Aspect,Buy,Sell,DaysN,BuyDays%,SellDays%
CE_CH_a0,Ceres,Chiron,Conjunction,6,4,10,0.6,0.4
CE_CH_a103,Ceres,Chiron,BiSeptile,44,27,71,0.62,0.38
CE_CH_a120,Ceres,Chiron,Trine,15,21,36,0.42,0.58
CE_CH_a135,Ceres,Chiron,SesquiSquare,24,25,49,0.49,0.51
CE_CH_a144,Ceres,Chiron,BiQuintile,34,25,59,0.58,0.42
CE_CH_a150,Ceres,Chiron,Quincunx,16,13,29,0.55,0.45
CE_CH_a180,Ceres,Chiron,Opposition,2,5,7,0.29,0.71
CE_CH_a30,Ceres,Chiron,SemiSextile,41,30,71,0.58,0.42
CE_CH_a36,Ceres,Chiron,SemiQuintile,33,36,69,0.48,0.52
CE_CH_a45,Ceres,Chiron,SemiSquare,22,27,49,0.45,0.55
CE_CH_a60,Ceres,Chiron,Sextile,21,20,41,0.51,0.49
CE_CH_a72,Ceres,Chiron,Quintile,10,17,27,0.37,0.63
CE_CH_a90,Ceres,Chiron,Square,26,13,39,0.67,0.33
CE_JU_a0,Ceres,Jupiter,Conjunction,10,7,17,0.59,0.41
CE_JU_a103,Ceres,Jupiter,BiSeptile,32,27,59,0.54,0.46
CE_JU_a120,Ceres,Jupiter,Trine,5,9,14,0.36,0.64
CE_JU_a135,Ceres,Jupiter,SesquiSquare,56,33,89,0.63,0.37
CE_JU_a144,Ceres,Jupiter,BiQuintile,20,26,46,0.43,0.57
CE_JU_a150,Ceres,Jupiter,Quincunx,20,21,41,0.49,0.51
CE_JU_a180,Ceres,Jupiter,Opposition,1,3,4,0.25,0.75
CE_JU_a30,Ceres,Jupiter,SemiSextile,14,10,24,0.58,0.42
CE_JU_a36,Ceres,Jupiter,SemiQuintile,39,32,71,0.55,0.45
CE_JU_a45,Ceres,Jupiter,SemiSquare,19,32,51,0.37,0.63
CE_JU_a60,Ceres,Jupiter,Sextile,10,4,14,0.71,0.29
CE_JU_a72,Ceres,Jupiter,Quintile,3,7,10,0.3,0.7
CE_JU_a90,Ceres,Jupiter,Square,36,27,63,0.57,0.43
CE_NE_a0,Ceres,Neptune,Conjunction,17,13,30,0.57,0.43
CE_NE_a103,Ceres,Neptune,BiSeptile,21,17,38,0.55,0.45
CE_NE_a120,Ceres,Neptune,Trine,20,20,40,0.5,0.5
CE_NE_a135,Ceres,Neptune,SesquiSquare,19,17,36,0.53,0.47
CE_NE_a144,Ceres,Neptune,BiQuintile,11,24,35,0.31,0.69
CE_NE_a150,Ceres,Neptune,Quincunx,15,16,31,0.48,0.52
CE_NE_a180,Ceres,Neptune,Opposition,6,4,10,0.6,0.4
CE_NE_a30,Ceres,Neptune,SemiSextile,42,37,79,0.53,0.47
CE_NE_a36,Ceres,Neptune,SemiQuintile,27,16,43,0.63,0.37
CE_NE_a45,Ceres,Neptune,SemiSquare,25,21,46,0.54,0.46
CE_NE_a60,Ceres,Neptune,Sextile,29,13,42,0.69,0.31
CE_NE_a72,Ceres,Neptune,Quintile,7,17,24,0.29,0.71
CE_NE_a90,Ceres,Neptune,Square,14,22,36,0.39,0.61
CE_NN_a0,Ceres,NNode,Conjunction,51,33,84,0.61,0.39
CE_NN_a103,Ceres,NNode,BiSeptile,19,9,28,0.68,0.32
CE_NN_a120,Ceres,NNode,Trine,26,23,49,0.53,0.47
CE_NN_a135,Ceres,NNode,SesquiSquare,32,49,81,0.4,0.6
CE_NN_a144,Ceres,NNode,BiQuintile,33,23,56,0.59,0.41
CE_NN_a150,Ceres,NNode,Quincunx,31,30,61,0.51,0.49
CE_NN_a180,Ceres,NNode,Opposition,6,8,14,0.43,0.57
CE_NN_a30,Ceres,NNode,SemiSextile,21,10,31,0.68,0.32
CE_NN_a36,Ceres,NNode,SemiQuintile,23,26,49,0.47,0.53
CE_NN_a45,Ceres,NNode,SemiSquare,11,13,24,0.46,0.54
CE_NN_a60,Ceres,NNode,Sextile,11,13,24,0.46,0.54
CE_NN_a72,Ceres,NNode,Quintile,18,24,42,0.43,0.57
CE_NN_a90,Ceres,NNode,Square,23,27,50,0.46,0.54
CE_PA_a103,Ceres,Pallas,BiSeptile,2,3,5,0.4,0.6
CE_PA_a30,Ceres,Pallas,SemiSextile,139,89,228,0.61,0.39
CE_PA_a36,Ceres,Pallas,SemiQuintile,81,71,152,0.53,0.47
CE_PA_a45,Ceres,Pallas,SemiSquare,54,69,123,0.44,0.56
CE_PA_a60,Ceres,Pallas,Sextile,33,36,69,0.48,0.52
CE_PA_a72,Ceres,Pallas,Quintile,25,26,51,0.49,0.51
CE_PA_a90,Ceres,Pallas,Square,7,10,17,0.41,0.59
CE_PH_a0,Ceres,Pholus,Conjunction,4,10,14,0.29,0.71
CE_PH_a103,Ceres,Pholus,BiSeptile,34,17,51,0.67,0.33
CE_PH_a120,Ceres,Pholus,Trine,17,19,36,0.47,0.53
CE_PH_a135,Ceres,Pholus,SesquiSquare,18,17,35,0.51,0.49
CE_PH_a144,Ceres,Pholus,BiQuintile,19,17,36,0.53,0.47
CE_PH_a150,Ceres,Pholus,Quincunx,11,9,20,0.55,0.45
CE_PH_a180,Ceres,Pholus,Opposition,14,18,32,0.44,0.56
CE_PH_a30,Ceres,Pholus,SemiSextile,31,23,54,0.57,0.43
CE_PH_a36,Ceres,Pholus,SemiQuintile,24,21,45,0.53,0.47
CE_PH_a45,Ceres,Pholus,SemiSquare,22,24,46,0.48,0.52
CE_PH_a60,Ceres,Pholus,Sextile,33,27,60,0.55,0.45
CE_PH_a72,Ceres,Pholus,Quintile,31,24,55,0.56,0.44
CE_PH_a90,Ceres,Pholus,Square,31,30,61,0.51,0.49
CE_PL_a0,Ceres,Pluto,Conjunction,11,18,29,0.38,0.62
CE_PL_a103,Ceres,Pluto,BiSeptile,20,17,37,0.54,0.46
CE_PL_a120,Ceres,Pluto,Trine,23,18,41,0.56,0.44
CE_PL_a135,Ceres,Pluto,SesquiSquare,27,9,36,0.75,0.25
CE_PL_a144,Ceres,Pluto,BiQuintile,17,19,36,0.47,0.53
CE_PL_a150,Ceres,Pluto,Quincunx,27,17,44,0.61,0.39
CE_PL_a180,Ceres,Pluto,Opposition,4,9,13,0.31,0.69
CE_PL_a30,Ceres,Pluto,SemiSextile,15,13,28,0.54,0.46
CE_PL_a36,Ceres,Pluto,SemiQuintile,27,20,47,0.57,0.43
CE_PL_a45,Ceres,Pluto,SemiSquare,30,27,57,0.53,0.47
CE_PL_a60,Ceres,Pluto,Sextile,28,25,53,0.53,0.47
CE_PL_a72,Ceres,Pluto,Quintile,52,39,91,0.57,0.43
CE_PL_a90,Ceres,Pluto,Square,12,14,26,0.46,0.54
CE_SA_a0,Ceres,Saturn,Conjunction,9,7,16,0.56,0.44
CE_SA_a103,Ceres,Saturn,BiSeptile,18,15,33,0.55,0.45
CE_SA_a120,Ceres,Saturn,Trine,19,20,39,0.49,0.51
CE_SA_a135,Ceres,Saturn,SesquiSquare,39,16,55,0.71,0.29
CE_SA_a144,Ceres,Saturn,BiQuintile,37,36,73,0.51,0.49
CE_SA_a150,Ceres,Saturn,Quincunx,21,20,41,0.51,0.49
CE_SA_a180,Ceres,Saturn,Opposition,9,6,15,0.6,0.4
CE_SA_a30,Ceres,Saturn,SemiSextile,34,23,57,0.6,0.4
CE_SA_a36,Ceres,Saturn,SemiQuintile,37,44,81,0.46,0.54
CE_SA_a45,Ceres,Saturn,SemiSquare,13,40,53,0.25,0.75
CE_SA_a60,Ceres,Saturn,Sextile,25,14,39,0.64,0.36
CE_SA_a72,Ceres,Saturn,Quintile,11,10,21,0.52,0.48
CE_SA_a90,Ceres,Saturn,Square,19,14,33,0.58,0.42
CE_SN_a0,Ceres,SNode,Conjunction,6,8,14,0.43,0.57
CE_SN_a103,Ceres,SNode,BiSeptile,32,16,48,0.67,0.33
CE_SN_a120,Ceres,SNode,Trine,11,13,24,0.46,0.54
CE_SN_a135,Ceres,SNode,SesquiSquare,11,13,24,0.46,0.54
CE_SN_a144,Ceres,SNode,BiQuintile,23,26,49,0.47,0.53
CE_SN_a150,Ceres,SNode,Quincunx,21,10,31,0.68,0.32
CE_SN_a180,Ceres,SNode,Opposition,51,33,84,0.61,0.39
CE_SN_a30,Ceres,SNode,SemiSextile,31,30,61,0.51,0.49
CE_SN_a36,Ceres,SNode,SemiQuintile,33,23,56,0.59,0.41
CE_SN_a45,Ceres,SNode,SemiSquare,32,49,81,0.4,0.6
CE_SN_a60,Ceres,SNode,Sextile,26,23,49,0.53,0.47
CE_SN_a72,Ceres,SNode,Quintile,27,20,47,0.57,0.43
CE_SN_a90,Ceres,SNode,Square,23,27,50,0.46,0.54
CE_UR_a0,Ceres,Uranus,Conjunction,22,15,37,0.59,0.41
CE_UR_a103,Ceres,Uranus,BiSeptile,17,18,35,0.49,0.51
CE_UR_a120,Ceres,Uranus,Trine,8,11,19,0.42,0.58
CE_UR_a135,Ceres,Uranus,SesquiSquare,8,11,19,0.42,0.58
CE_UR_a144,Ceres,Uranus,BiQuintile,12,16,28,0.43,0.57
CE_UR_a150,Ceres,Uranus,Quincunx,14,19,33,0.42,0.58
CE_UR_a180,Ceres,Uranus,Opposition,3,7,10,0.3,0.7
CE_UR_a30,Ceres,Uranus,SemiSextile,16,12,28,0.57,0.43
CE_UR_a36,Ceres,Uranus,SemiQuintile,8,13,21,0.38,0.62
CE_UR_a45,Ceres,Uranus,SemiSquare,14,13,27,0.52,0.48
CE_UR_a60,Ceres,Uranus,Sextile,40,20,60,0.67,0.33
CE_UR_a72,Ceres,Uranus,Quintile,25,22,47,0.53,0.47
CE_UR_a90,Ceres,Uranus,Square,22,16,38,0.58,0.42
CH_NE_a0,Chiron,Neptune,Conjunction,120,100,220,0.55,0.45
CH_PH_a72,Chiron,Pholus,Quintile,100,107,207,0.48,0.52
CH_PH_a90,Chiron,Pholus,Square,146,152,298,0.49,0.51
CH_PL_a45,Chiron,Pluto,SemiSquare,71,26,97,0.73,0.27
CH_PL_a60,Chiron,Pluto,Sextile,118,133,251,0.47,0.53
CH_PL_a72,Chiron,Pluto,Quintile,106,97,203,0.52,0.48
CH_UR_a30,Chiron,Uranus,SemiSextile,822,760,1582,0.52,0.48
CH_UR_a36,Chiron,Uranus,SemiQuintile,85,42,127,0.67,0.33
JN_CE_a103,Juno,Ceres,BiSeptile,30,30,60,0.5,0.5
JN_CE_a120,Juno,Ceres,Trine,80,72,152,0.53,0.47
JN_CE_a135,Juno,Ceres,SesquiSquare,45,37,82,0.55,0.45
JN_CE_a144,Juno,Ceres,BiQuintile,61,49,110,0.55,0.45
JN_CE_a150,Juno,Ceres,Quincunx,50,42,92,0.54,0.46
JN_CE_a180,Juno,Ceres,Opposition,41,30,71,0.58,0.42
JN_CE_a90,Juno,Ceres,Square,9,2,11,0.82,0.18
JN_CH_a0,Juno,Chiron,Conjunction,7,4,11,0.64,0.36
