PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",85,66,151,0.56,0.44
CE_a0_0,Ceres,Conjunction,0,590,605,1195,0.49,0.51
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",121,128,249,0.49,0.51
CE_a103_0,Ceres,BiSeptile,0,554,543,1097,0.51,0.49
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",62,85,147,0.42,0.58
CE_a120_0,Ceres,Trine,0,613,586,1199,0.51,0.49
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",128,146,274,0.47,0.53
CE_a135_0,Ceres,SesquiSquare,0,547,525,1072,0.51,0.49
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",151,152,303,0.5,0.5
CE_a144_0,Ceres,BiQuintile,0,524,519,1043,0.5,0.5
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",149,126,275,0.54,0.46
CE_a150_0,Ceres,Quincunx,0,526,545,1071,0.49,0.51
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",57,64,121,0.47,0.53
CE_a180_0,Ceres,Opposition,0,618,607,1225,0.5,0.5
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",152,172,324,0.47,0.53
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",34,21,55,0.62,0.38
CE_a30_0,Ceres,SemiSextile,0,489,478,967,0.51,0.49
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",146,126,272,0.54,0.46
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",85,96,181,0.47,0.53
CE_a36_0,Ceres,SemiQuintile,0,444,449,893,0.5,0.5
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",235,203,438,0.54,0.46
CE_a45_0,Ceres,SemiSquare,0,440,468,908,0.48,0.52
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",168,141,309,0.54,0.46
CE_a60_0,Ceres,Sextile,0,507,530,1037,0.49,0.51
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",136,135,271,0.5,0.5
CE_a72_0,Ceres,Quintile,0,539,536,1075,0.5,0.5
"CE_a90_(0,3]",Ceres,Square,"(0,3]",75,94,169,0.44,0.56
CE_a90_0,Ceres,Square,0,600,577,1177,0.51,0.49
CH_a0_0,Chiron,Conjunction,0,675,671,1346,0.5,0.5
CH_a103_0,Chiron,BiSeptile,0,675,671,1346,0.5,0.5
CH_a120_0,Chiron,Trine,0,675,671,1346,0.5,0.5
CH_a135_0,Chiron,SesquiSquare,0,675,671,1346,0.5,0.5
CH_a144_0,Chiron,BiQuintile,0,675,671,1346,0.5,0.5
CH_a150_0,Chiron,Quincunx,0,675,671,1346,0.5,0.5
CH_a180_0,Chiron,Opposition,0,675,671,1346,0.5,0.5
CH_a30_0,Chiron,SemiSextile,0,83,98,181,0.46,0.54
CH_a30_1,Chiron,SemiSextile,1,592,573,1165,0.51,0.49
CH_a36_0,Chiron,SemiQuintile,0,675,671,1346,0.5,0.5
CH_a45_0,Chiron,SemiSquare,0,675,671,1346,0.5,0.5
CH_a60_0,Chiron,Sextile,0,675,671,1346,0.5,0.5
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",315,340,655,0.48,0.52
CH_a72_0,Chiron,Quintile,0,360,331,691,0.52,0.48
"CH_a90_(0,1]",Chiron,Square,"(0,1]",294,290,584,0.5,0.5
CH_a90_0,Chiron,Square,0,381,381,762,0.5,0.5
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",45,27,72,0.62,0.38
