PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,Conjunction,"(0,3]",54,44,98,0.55,0.45
CE_a0_0,Ceres,Conjunction,0,629,633,1262,0.5,0.5
"CE_a103_(0,4]",Ceres,BiSeptile,"(0,4]",173,157,330,0.52,0.48
CE_a103_0,Ceres,BiSeptile,0,510,520,1030,0.5,0.5
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",160,194,354,0.45,0.55
CE_a120_0,Ceres,Trine,0,523,483,1006,0.52,0.48
"CE_a135_(0,4]",Ceres,SesquiSquare,"(0,4]",126,120,246,0.51,0.49
CE_a135_0,Ceres,SesquiSquare,0,557,557,1114,0.5,0.5
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",151,122,273,0.55,0.45
CE_a144_0,Ceres,BiQuintile,0,532,555,1087,0.49,0.51
"CE_a150_(0,4]",Ceres,Quincunx,"(0,4]",135,115,250,0.54,0.46
CE_a150_0,Ceres,Quincunx,0,548,562,1110,0.49,0.51
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",73,66,139,0.53,0.47
CE_a180_0,Ceres,Opposition,0,610,611,1221,0.5,0.5
"CE_a30_(0,4]",Ceres,SemiSextile,"(0,4]",131,145,276,0.47,0.53
CE_a30_0,Ceres,SemiSextile,0,552,532,1084,0.51,0.49
"CE_a36_(0,4]",Ceres,SemiQuintile,"(0,4]",123,136,259,0.47,0.53
CE_a36_0,Ceres,SemiQuintile,0,560,541,1101,0.51,0.49
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",145,149,294,0.49,0.51
CE_a45_0,Ceres,SemiSquare,0,538,528,1066,0.5,0.5
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",119,136,255,0.47,0.53
CE_a60_0,Ceres,Sextile,0,564,541,1105,0.51,0.49
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",89,96,185,0.48,0.52
CE_a72_0,Ceres,Quintile,0,594,581,1175,0.51,0.49
"CE_a90_(0,4]",Ceres,Square,"(0,4]",142,130,272,0.52,0.48
CE_a90_0,Ceres,Square,0,541,547,1088,0.5,0.5
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",67,63,130,0.52,0.48
CH_a0_0,Chiron,Conjunction,0,616,614,1230,0.5,0.5
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",166,191,357,0.46,0.54
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",64,39,103,0.62,0.38
CH_a103_0,Chiron,BiSeptile,0,453,447,900,0.5,0.5
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",156,152,308,0.51,0.49
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",27,33,60,0.45,0.55
CH_a120_0,Chiron,Trine,0,500,492,992,0.5,0.5
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",154,150,304,0.51,0.49
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",33,34,67,0.49,0.51
CH_a135_0,Chiron,SesquiSquare,0,496,493,989,0.5,0.5
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",127,148,275,0.46,0.54
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",53,47,100,0.53,0.47
CH_a144_0,Chiron,BiQuintile,0,503,482,985,0.51,0.49
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",126,151,277,0.45,0.55
"CH_a150_(1,4]",Chiron,Quincunx,"(1,4]",22,32,54,0.41,0.59
CH_a150_0,Chiron,Quincunx,0,535,494,1029,0.52,0.48
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",91,85,176,0.52,0.48
CH_a180_0,Chiron,Opposition,0,592,592,1184,0.5,0.5
"CH_a30_(0,1]",Chiron,SemiSextile,"(0,1]",157,134,291,0.54,0.46
"CH_a30_(1,4]",Chiron,SemiSextile,"(1,4]",20,10,30,0.67,0.33
CH_a30_0,Chiron,SemiSextile,0,506,533,1039,0.49,0.51
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",214,190,404,0.53,0.47
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",36,28,64,0.56,0.44
CH_a36_0,Chiron,SemiQuintile,0,433,459,892,0.49,0.51
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",155,178,333,0.47,0.53
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",28,20,48,0.58,0.42
CH_a45_0,Chiron,SemiSquare,0,500,479,979,0.51,0.49
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",201,182,383,0.52,0.48
"CH_a60_(1,4]",Chiron,Sextile,"(1,4]",45,37,82,0.55,0.45
CH_a60_0,Chiron,Sextile,0,437,458,895,0.49,0.51
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",209,174,383,0.55,0.45
"CH_a72_(1,4]",Chiron,Quintile,"(1,4]",105,82,187,0.56,0.44
CH_a72_0,Chiron,Quintile,0,369,421,790,0.47,0.53
"CH_a90_(0,1]",Chiron,Square,"(0,1]",170,182,352,0.48,0.52
"CH_a90_(1,5]",Chiron,Square,"(1,5]",35,41,76,0.46,0.54
CH_a90_0,Chiron,Square,0,478,454,932,0.51,0.49
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",63,57,120,0.52,0.48
JN_a0_0,Juno,Conjunction,0,620,620,1240,0.5,0.5
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",129,134,263,0.49,0.51
JN_a103_0,Juno,BiSeptile,0,554,543,1097,0.51,0.49
"JN_a120_(0,4]",Juno,Trine,"(0,4]",97,113,210,0.46,0.54
JN_a120_0,Juno,Trine,0,586,564,1150,0.51,0.49
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",93,111,204,0.46,0.54
JN_a135_0,Juno,SesquiSquare,0,590,566,1156,0.51,0.49
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",130,123,253,0.51,0.49
JN_a144_0,Juno,BiQuintile,0,553,554,1107,0.5,0.5
"JN_a150_(0,4]",Juno,Quincunx,"(0,4]",114,126,240,0.48,0.52
JN_a150_0,Juno,Quincunx,0,569,551,1120,0.51,0.49
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",52,48,100,0.52,0.48
JN_a180_0,Juno,Opposition,0,631,629,1260,0.5,0.5
"JN_a30_(0,4]",Juno,SemiSextile,"(0,4]",102,120,222,0.46,0.54
JN_a30_0,Juno,SemiSextile,0,581,557,1138,0.51,0.49
"JN_a36_(0,4]",Juno,SemiQuintile,"(0,4]",115,108,223,0.52,0.48
JN_a36_0,Juno,SemiQuintile,0,568,569,1137,0.5,0.5
"JN_a45_(0,4]",Juno,SemiSquare,"(0,4]",109,102,211,0.52,0.48
JN_a45_0,Juno,SemiSquare,0,574,575,1149,0.5,0.5
"JN_a60_(0,4]",Juno,Sextile,"(0,4]",121,82,203,0.6,0.4
JN_a60_0,Juno,Sextile,0,562,595,1157,0.49,0.51
"JN_a72_(0,4]",Juno,Quintile,"(0,4]",201,210,411,0.49,0.51
JN_a72_0,Juno,Quintile,0,482,467,949,0.51,0.49
"JN_a90_(0,3]",Juno,Square,"(0,3]",153,140,293,0.52,0.48
JN_a90_0,Juno,Square,0,530,537,1067,0.5,0.5
"JU_a0_(0,3]",Jupiter,Conjunction,"(0,3]",136,119,255,0.53,0.47
JU_a0_0,Jupiter,Conjunction,0,547,558,1105,0.5,0.5
"JU_a103_(0,4]",Jupiter,BiSeptile,"(0,4]",145,125,270,0.54,0.46
JU_a103_0,Jupiter,BiSeptile,0,538,552,1090,0.49,0.51
"JU_a120_(0,4]",Jupiter,Trine,"(0,4]",93,102,195,0.48,0.52
JU_a120_0,Jupiter,Trine,0,590,575,1165,0.51,0.49
"JU_a135_(0,4]",Jupiter,SesquiSquare,"(0,4]",151,145,296,0.51,0.49
JU_a135_0,Jupiter,SesquiSquare,0,532,532,1064,0.5,0.5
"JU_a144_(0,4]",Jupiter,BiQuintile,"(0,4]",124,124,248,0.5,0.5
JU_a144_0,Jupiter,BiQuintile,0,559,553,1112,0.5,0.5
"JU_a150_(0,4]",Jupiter,Quincunx,"(0,4]",111,105,216,0.51,0.49
JU_a150_0,Jupiter,Quincunx,0,572,572,1144,0.5,0.5
"JU_a180_(0,3]",Jupiter,Opposition,"(0,3]",72,63,135,0.53,0.47
JU_a180_0,Jupiter,Opposition,0,611,614,1225,0.5,0.5
"JU_a30_(0,4]",Jupiter,SemiSextile,"(0,4]",156,151,307,0.51,0.49
JU_a30_0,Jupiter,SemiSextile,0,527,526,1053,0.5,0.5
"JU_a36_(0,4]",Jupiter,SemiQuintile,"(0,4]",173,207,380,0.46,0.54
JU_a36_0,Jupiter,SemiQuintile,0,510,470,980,0.52,0.48
"JU_a45_(0,4]",Jupiter,SemiSquare,"(0,4]",209,212,421,0.5,0.5
JU_a45_0,Jupiter,SemiSquare,0,474,465,939,0.5,0.5
"JU_a60_(0,5]",Jupiter,Sextile,"(0,5]",151,158,309,0.49,0.51
JU_a60_0,Jupiter,Sextile,0,532,519,1051,0.51,0.49
"JU_a72_(0,5]",Jupiter,Quintile,"(0,5]",175,170,345,0.51,0.49
