PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,Conjunction,"(0,3]",105,74,179,0.59,0.41
CE_a0_0,Ceres,Conjunction,0,1054,968,2022,0.52,0.48
"CE_a103_(0,4]",Ceres,BiSeptile,"(0,4]",313,266,579,0.54,0.46
CE_a103_0,Ceres,BiSeptile,0,846,776,1622,0.52,0.48
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",291,281,572,0.51,0.49
CE_a120_0,Ceres,Trine,0,868,761,1629,0.53,0.47
"CE_a135_(0,4]",Ceres,SesquiSquare,"(0,4]",203,197,400,0.51,0.49
CE_a135_0,Ceres,SesquiSquare,0,956,845,1801,0.53,0.47
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",219,202,421,0.52,0.48
CE_a144_0,Ceres,BiQuintile,0,940,840,1780,0.53,0.47
"CE_a150_(0,4]",Ceres,Quincunx,"(0,4]",212,181,393,0.54,0.46
CE_a150_0,Ceres,Quincunx,0,947,861,1808,0.52,0.48
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",114,107,221,0.52,0.48
CE_a180_0,Ceres,Opposition,0,1045,935,1980,0.53,0.47
"CE_a30_(0,4]",Ceres,SemiSextile,"(0,4]",253,207,460,0.55,0.45
CE_a30_0,Ceres,SemiSextile,0,906,835,1741,0.52,0.48
"CE_a36_(0,4]",Ceres,SemiQuintile,"(0,4]",234,192,426,0.55,0.45
CE_a36_0,Ceres,SemiQuintile,0,925,850,1775,0.52,0.48
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",309,253,562,0.55,0.45
CE_a45_0,Ceres,SemiSquare,0,850,789,1639,0.52,0.48
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",244,187,431,0.57,0.43
CE_a60_0,Ceres,Sextile,0,915,855,1770,0.52,0.48
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",169,173,342,0.49,0.51
CE_a72_0,Ceres,Quintile,0,990,869,1859,0.53,0.47
"CE_a90_(0,4]",Ceres,Square,"(0,4]",205,203,408,0.5,0.5
CE_a90_0,Ceres,Square,0,954,839,1793,0.53,0.47
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",128,115,243,0.53,0.47
CH_a0_0,Chiron,Conjunction,0,1031,927,1958,0.53,0.47
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",304,295,599,0.51,0.49
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",81,68,149,0.54,0.46
CH_a103_0,Chiron,BiSeptile,0,774,679,1453,0.53,0.47
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",277,247,524,0.53,0.47
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",35,56,91,0.38,0.62
CH_a120_0,Chiron,Trine,0,847,739,1586,0.53,0.47
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",253,242,495,0.51,0.49
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",34,50,84,0.4,0.6
CH_a135_0,Chiron,SesquiSquare,0,872,750,1622,0.54,0.46
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",231,225,456,0.51,0.49
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",73,53,126,0.58,0.42
CH_a144_0,Chiron,BiQuintile,0,855,764,1619,0.53,0.47
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",277,277,554,0.5,0.5
"CH_a150_(1,4]",Chiron,Quincunx,"(1,4]",37,36,73,0.51,0.49
CH_a150_0,Chiron,Quincunx,0,845,729,1574,0.54,0.46
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",183,156,339,0.54,0.46
CH_a180_0,Chiron,Opposition,0,976,886,1862,0.52,0.48
"CH_a30_(0,1]",Chiron,SemiSextile,"(0,1]",323,230,553,0.58,0.42
"CH_a30_(1,4]",Chiron,SemiSextile,"(1,4]",55,42,97,0.57,0.43
CH_a30_0,Chiron,SemiSextile,0,781,770,1551,0.5,0.5
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",319,276,595,0.54,0.46
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",60,33,93,0.65,0.35
CH_a36_0,Chiron,SemiQuintile,0,780,733,1513,0.52,0.48
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",298,259,557,0.54,0.46
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",34,28,62,0.55,0.45
CH_a45_0,Chiron,SemiSquare,0,827,755,1582,0.52,0.48
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",293,274,567,0.52,0.48
"CH_a60_(1,4]",Chiron,Sextile,"(1,4]",68,64,132,0.52,0.48
CH_a60_0,Chiron,Sextile,0,798,704,1502,0.53,0.47
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",316,242,558,0.57,0.43
"CH_a72_(1,4]",Chiron,Quintile,"(1,4]",133,89,222,0.6,0.4
CH_a72_0,Chiron,Quintile,0,710,711,1421,0.5,0.5
"CH_a90_(0,1]",Chiron,Square,"(0,1]",269,287,556,0.48,0.52
"CH_a90_(1,5]",Chiron,Square,"(1,5]",58,50,108,0.54,0.46
CH_a90_0,Chiron,Square,0,832,705,1537,0.54,0.46
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",104,96,200,0.52,0.48
JN_a0_0,Juno,Conjunction,0,1055,946,2001,0.53,0.47
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",218,182,400,0.54,0.46
JN_a103_0,Juno,BiSeptile,0,941,860,1801,0.52,0.48
"JN_a120_(0,4]",Juno,Trine,"(0,4]",188,170,358,0.53,0.47
JN_a120_0,Juno,Trine,0,971,872,1843,0.53,0.47
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",182,151,333,0.55,0.45
JN_a135_0,Juno,SesquiSquare,0,977,891,1868,0.52,0.48
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",204,172,376,0.54,0.46
JN_a144_0,Juno,BiQuintile,0,955,870,1825,0.52,0.48
"JN_a150_(0,4]",Juno,Quincunx,"(0,4]",217,202,419,0.52,0.48
JN_a150_0,Juno,Quincunx,0,942,840,1782,0.53,0.47
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",92,86,178,0.52,0.48
JN_a180_0,Juno,Opposition,0,1067,956,2023,0.53,0.47
"JN_a30_(0,4]",Juno,SemiSextile,"(0,4]",215,204,419,0.51,0.49
JN_a30_0,Juno,SemiSextile,0,944,838,1782,0.53,0.47
"JN_a36_(0,4]",Juno,SemiQuintile,"(0,4]",189,168,357,0.53,0.47
JN_a36_0,Juno,SemiQuintile,0,970,874,1844,0.53,0.47
"JN_a45_(0,4]",Juno,SemiSquare,"(0,4]",184,164,348,0.53,0.47
JN_a45_0,Juno,SemiSquare,0,975,878,1853,0.53,0.47
"JN_a60_(0,4]",Juno,Sextile,"(0,4]",191,147,338,0.57,0.43
JN_a60_0,Juno,Sextile,0,968,895,1863,0.52,0.48
"JN_a72_(0,4]",Juno,Quintile,"(0,4]",299,263,562,0.53,0.47
JN_a72_0,Juno,Quintile,0,860,779,1639,0.52,0.48
"JN_a90_(0,3]",Juno,Square,"(0,3]",232,199,431,0.54,0.46
JN_a90_0,Juno,Square,0,927,843,1770,0.52,0.48
"JU_a0_(0,3]",Jupiter,Conjunction,"(0,3]",180,153,333,0.54,0.46
JU_a0_0,Jupiter,Conjunction,0,979,889,1868,0.52,0.48
"JU_a103_(0,4]",Jupiter,BiSeptile,"(0,4]",234,206,440,0.53,0.47
JU_a103_0,Jupiter,BiSeptile,0,925,836,1761,0.53,0.47
"JU_a120_(0,4]",Jupiter,Trine,"(0,4]",184,180,364,0.51,0.49
JU_a120_0,Jupiter,Trine,0,975,862,1837,0.53,0.47
"JU_a135_(0,4]",Jupiter,SesquiSquare,"(0,4]",286,251,537,0.53,0.47
JU_a135_0,Jupiter,SesquiSquare,0,873,791,1664,0.52,0.48
"JU_a144_(0,4]",Jupiter,BiQuintile,"(0,4]",243,232,475,0.51,0.49
JU_a144_0,Jupiter,BiQuintile,0,916,810,1726,0.53,0.47
"JU_a150_(0,4]",Jupiter,Quincunx,"(0,4]",236,189,425,0.56,0.44
JU_a150_0,Jupiter,Quincunx,0,923,853,1776,0.52,0.48
"JU_a180_(0,3]",Jupiter,Opposition,"(0,3]",130,112,242,0.54,0.46
JU_a180_0,Jupiter,Opposition,0,1029,930,1959,0.53,0.47
"JU_a30_(0,4]",Jupiter,SemiSextile,"(0,4]",232,211,443,0.52,0.48
JU_a30_0,Jupiter,SemiSextile,0,927,831,1758,0.53,0.47
"JU_a36_(0,4]",Jupiter,SemiQuintile,"(0,4]",262,253,515,0.51,0.49
JU_a36_0,Jupiter,SemiQuintile,0,897,789,1686,0.53,0.47
"JU_a45_(0,4]",Jupiter,SemiSquare,"(0,4]",302,295,597,0.51,0.49
JU_a45_0,Jupiter,SemiSquare,0,857,747,1604,0.53,0.47
"JU_a60_(0,5]",Jupiter,Sextile,"(0,5]",259,205,464,0.56,0.44
JU_a60_0,Jupiter,Sextile,0,900,837,1737,0.52,0.48
"JU_a72_(0,5]",Jupiter,Quintile,"(0,5]",308,278,586,0.53,0.47
JU_a72_0,Jupiter,Quintile,0,851,764,1615,0.53,0.47
"JU_a90_(0,4]",Jupiter,Square,"(0,4]",281,239,520,0.54,0.46
JU_a90_0,Jupiter,Square,0,878,803,1681,0.52,0.48
"MA_a0_(0,3]",Mars,Conjunction,"(0,3]",80,89,169,0.47,0.53
MA_a0_0,Mars,Conjunction,0,1079,953,2032,0.53,0.47
"MA_a103_(0,3]",Mars,BiSeptile,"(0,3]",165,162,327,0.5,0.5
MA_a103_0,Mars,BiSeptile,0,994,880,1874,0.53,0.47
"MA_a120_(0,3]",Mars,Trine,"(0,3]",136,122,258,0.53,0.47
MA_a120_0,Mars,Trine,0,1023,920,1943,0.53,0.47
"MA_a135_(0,3]",Mars,SesquiSquare,"(0,3]",113,104,217,0.52,0.48
MA_a135_0,Mars,SesquiSquare,0,1046,938,1984,0.53,0.47
