PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",434,436,870,0.5,0.5
CE_a0_0,Ceres,Conjunction,0,1848,1814,3662,0.5,0.5
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",674,655,1329,0.51,0.49
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",160,148,308,0.52,0.48
CE_a103_0,Ceres,BiSeptile,0,1448,1447,2895,0.5,0.5
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",609,672,1281,0.48,0.52
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",136,155,291,0.47,0.53
CE_a120_0,Ceres,Trine,0,1537,1423,2960,0.52,0.48
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",616,645,1261,0.49,0.51
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",125,140,265,0.47,0.53
CE_a135_0,Ceres,SesquiSquare,0,1541,1465,3006,0.51,0.49
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",637,601,1238,0.51,0.49
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",178,161,339,0.53,0.47
CE_a144_0,Ceres,BiQuintile,0,1467,1488,2955,0.5,0.5
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",641,643,1284,0.5,0.5
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",145,123,268,0.54,0.46
CE_a150_0,Ceres,Quincunx,0,1496,1484,2980,0.5,0.5
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",434,390,824,0.53,0.47
CE_a180_0,Ceres,Opposition,0,1848,1860,3708,0.5,0.5
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",734,753,1487,0.49,0.51
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",244,244,488,0.5,0.5
CE_a30_0,Ceres,SemiSextile,0,1304,1253,2557,0.51,0.49
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",675,661,1336,0.51,0.49
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",288,244,532,0.54,0.46
CE_a36_0,Ceres,SemiQuintile,0,1319,1345,2664,0.5,0.5
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",681,710,1391,0.49,0.51
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",228,216,444,0.51,0.49
CE_a45_0,Ceres,SemiSquare,0,1373,1324,2697,0.51,0.49
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",660,603,1263,0.52,0.48
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",149,172,321,0.46,0.54
CE_a60_0,Ceres,Sextile,0,1473,1475,2948,0.5,0.5
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",662,684,1346,0.49,0.51
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",125,112,237,0.53,0.47
CE_a72_0,Ceres,Quintile,0,1495,1454,2949,0.51,0.49
"CE_a90_(0,1]",Ceres,Square,"(0,1]",590,545,1135,0.52,0.48
"CE_a90_(1,5]",Ceres,Square,"(1,5]",165,130,295,0.56,0.44
CE_a90_0,Ceres,Square,0,1527,1575,3102,0.49,0.51
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",501,498,999,0.5,0.5
CH_a0_0,Chiron,Conjunction,0,1781,1752,3533,0.5,0.5
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",641,714,1355,0.47,0.53
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",168,127,295,0.57,0.43
CH_a103_0,Chiron,BiSeptile,0,1473,1409,2882,0.51,0.49
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",538,533,1071,0.5,0.5
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",138,134,272,0.51,0.49
CH_a120_0,Chiron,Trine,0,1606,1583,3189,0.5,0.5
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",503,531,1034,0.49,0.51
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",127,128,255,0.5,0.5
CH_a135_0,Chiron,SesquiSquare,0,1652,1591,3243,0.51,0.49
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",557,507,1064,0.52,0.48
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",119,149,268,0.44,0.56
CH_a144_0,Chiron,BiQuintile,0,1606,1594,3200,0.5,0.5
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",536,576,1112,0.48,0.52
"CH_a150_(1,5]",Chiron,Quincunx,"(1,5]",109,101,210,0.52,0.48
CH_a150_0,Chiron,Quincunx,0,1637,1573,3210,0.51,0.49
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",347,390,737,0.47,0.53
CH_a180_0,Chiron,Opposition,0,1935,1860,3795,0.51,0.49
"CH_a30_(1,5]",Chiron,SemiSextile,"(1,5]",528,523,1051,0.5,0.5
CH_a30_0,Chiron,SemiSextile,0,576,575,1151,0.5,0.5
CH_a30_1,Chiron,SemiSextile,1,1178,1152,2330,0.51,0.49
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",697,738,1435,0.49,0.51
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",193,181,374,0.52,0.48
CH_a36_0,Chiron,SemiQuintile,0,1392,1331,2723,0.51,0.49
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",619,604,1223,0.51,0.49
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",114,93,207,0.55,0.45
CH_a45_0,Chiron,SemiSquare,0,1549,1553,3102,0.5,0.5
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",781,794,1575,0.5,0.5
"CH_a60_(1,5]",Chiron,Sextile,"(1,5]",226,222,448,0.5,0.5
CH_a60_0,Chiron,Sextile,0,1275,1234,2509,0.51,0.49
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",782,809,1591,0.49,0.51
"CH_a72_(1,5]",Chiron,Quintile,"(1,5]",250,224,474,0.53,0.47
CH_a72_0,Chiron,Quintile,0,1250,1217,2467,0.51,0.49
"CH_a90_(0,1]",Chiron,Square,"(0,1]",659,637,1296,0.51,0.49
"CH_a90_(1,5]",Chiron,Square,"(1,5]",189,171,360,0.52,0.48
CH_a90_0,Chiron,Square,0,1434,1442,2876,0.5,0.5
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",399,386,785,0.51,0.49
JN_a0_0,Juno,Conjunction,0,1883,1864,3747,0.5,0.5
"JN_a103_(0,1]",Juno,BiSeptile,"(0,1]",699,694,1393,0.5,0.5
"JN_a103_(1,5]",Juno,BiSeptile,"(1,5]",141,166,307,0.46,0.54
JN_a103_0,Juno,BiSeptile,0,1442,1390,2832,0.51,0.49
"JN_a120_(0,1]",Juno,Trine,"(0,1]",709,743,1452,0.49,0.51
"JN_a120_(1,4]",Juno,Trine,"(1,4]",163,170,333,0.49,0.51
JN_a120_0,Juno,Trine,0,1410,1337,2747,0.51,0.49
"JN_a135_(0,1]",Juno,SesquiSquare,"(0,1]",675,705,1380,0.49,0.51
"JN_a135_(1,4]",Juno,SesquiSquare,"(1,4]",131,162,293,0.45,0.55
JN_a135_0,Juno,SesquiSquare,0,1476,1383,2859,0.52,0.48
"JN_a144_(0,1]",Juno,BiQuintile,"(0,1]",695,659,1354,0.51,0.49
"JN_a144_(1,5]",Juno,BiQuintile,"(1,5]",167,177,344,0.49,0.51
JN_a144_0,Juno,BiQuintile,0,1420,1414,2834,0.5,0.5
"JN_a150_(0,1]",Juno,Quincunx,"(0,1]",681,697,1378,0.49,0.51
"JN_a150_(1,4]",Juno,Quincunx,"(1,4]",185,172,357,0.52,0.48
JN_a150_0,Juno,Quincunx,0,1416,1381,2797,0.51,0.49
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",492,439,931,0.53,0.47
JN_a180_0,Juno,Opposition,0,1790,1811,3601,0.5,0.5
"JN_a30_(0,1]",Juno,SemiSextile,"(0,1]",722,673,1395,0.52,0.48
"JN_a30_(1,5]",Juno,SemiSextile,"(1,5]",131,167,298,0.44,0.56
JN_a30_0,Juno,SemiSextile,0,1429,1410,2839,0.5,0.5
"JN_a36_(0,1]",Juno,SemiQuintile,"(0,1]",623,602,1225,0.51,0.49
"JN_a36_(1,4]",Juno,SemiQuintile,"(1,4]",148,141,289,0.51,0.49
JN_a36_0,Juno,SemiQuintile,0,1511,1507,3018,0.5,0.5
"JN_a45_(0,1]",Juno,SemiSquare,"(0,1]",568,631,1199,0.47,0.53
"JN_a45_(1,4]",Juno,SemiSquare,"(1,4]",154,142,296,0.52,0.48
JN_a45_0,Juno,SemiSquare,0,1560,1477,3037,0.51,0.49
"JN_a60_(0,1]",Juno,Sextile,"(0,1]",640,675,1315,0.49,0.51
"JN_a60_(1,6]",Juno,Sextile,"(1,6]",169,171,340,0.5,0.5
JN_a60_0,Juno,Sextile,0,1473,1404,2877,0.51,0.49
"JN_a72_(0,1]",Juno,Quintile,"(0,1]",679,626,1305,0.52,0.48
