PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",129,100,229,0.56,0.44
CE_a0_0,Ceres,Conjunction,0,491,534,1025,0.48,0.52
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",181,205,386,0.47,0.53
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",63,49,112,0.56,0.44
CE_a103_0,Ceres,BiSeptile,0,376,380,756,0.5,0.5
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",164,172,336,0.49,0.51
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",43,48,91,0.47,0.53
CE_a120_0,Ceres,Trine,0,413,414,827,0.5,0.5
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",168,177,345,0.49,0.51
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",33,63,96,0.34,0.66
CE_a135_0,Ceres,SesquiSquare,0,419,394,813,0.52,0.48
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",136,180,316,0.43,0.57
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",63,64,127,0.5,0.5
CE_a144_0,Ceres,BiQuintile,0,421,390,811,0.52,0.48
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",184,198,382,0.48,0.52
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",32,25,57,0.56,0.44
CE_a150_0,Ceres,Quincunx,0,404,411,815,0.5,0.5
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",115,111,226,0.51,0.49
CE_a180_0,Ceres,Opposition,0,505,523,1028,0.49,0.51
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",197,208,405,0.49,0.51
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",65,63,128,0.51,0.49
CE_a30_0,Ceres,SemiSextile,0,358,363,721,0.5,0.5
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",182,184,366,0.5,0.5
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",122,111,233,0.52,0.48
CE_a36_0,Ceres,SemiQuintile,0,316,339,655,0.48,0.52
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",230,191,421,0.55,0.45
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",91,103,194,0.47,0.53
CE_a45_0,Ceres,SemiSquare,0,299,340,639,0.47,0.53
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",192,193,385,0.5,0.5
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",30,17,47,0.64,0.36
CE_a60_0,Ceres,Sextile,0,398,424,822,0.48,0.52
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",183,178,361,0.51,0.49
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",25,23,48,0.52,0.48
CE_a72_0,Ceres,Quintile,0,412,433,845,0.49,0.51
"CE_a90_(0,1]",Ceres,Square,"(0,1]",165,146,311,0.53,0.47
"CE_a90_(1,5]",Ceres,Square,"(1,5]",25,37,62,0.4,0.6
CE_a90_0,Ceres,Square,0,430,451,881,0.49,0.51
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",54,66,120,0.45,0.55
CH_a0_0,Chiron,Conjunction,0,566,568,1134,0.5,0.5
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",155,188,343,0.45,0.55
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",60,38,98,0.61,0.39
CH_a103_0,Chiron,BiSeptile,0,405,408,813,0.5,0.5
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",136,146,282,0.48,0.52
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",23,32,55,0.42,0.58
CH_a120_0,Chiron,Trine,0,461,456,917,0.5,0.5
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",125,157,282,0.44,0.56
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",23,43,66,0.35,0.65
CH_a135_0,Chiron,SesquiSquare,0,472,434,906,0.52,0.48
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",96,131,227,0.42,0.58
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",58,35,93,0.62,0.38
CH_a144_0,Chiron,BiQuintile,0,466,468,934,0.5,0.5
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",112,120,232,0.48,0.52
"CH_a150_(1,5]",Chiron,Quincunx,"(1,5]",19,26,45,0.42,0.58
CH_a150_0,Chiron,Quincunx,0,489,488,977,0.5,0.5
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",93,66,159,0.58,0.42
CH_a180_0,Chiron,Opposition,0,527,568,1095,0.48,0.52
"CH_a30_(1,5]",Chiron,SemiSextile,"(1,5]",141,138,279,0.51,0.49
CH_a30_0,Chiron,SemiSextile,0,73,77,150,0.49,0.51
CH_a30_1,Chiron,SemiSextile,1,406,419,825,0.49,0.51
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",190,163,353,0.54,0.46
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",28,28,56,0.5,0.5
CH_a36_0,Chiron,SemiQuintile,0,402,443,845,0.48,0.52
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",137,157,294,0.47,0.53
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",26,19,45,0.58,0.42
CH_a45_0,Chiron,SemiSquare,0,457,458,915,0.5,0.5
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",181,191,372,0.49,0.51
"CH_a60_(1,5]",Chiron,Sextile,"(1,5]",42,35,77,0.55,0.45
CH_a60_0,Chiron,Sextile,0,397,408,805,0.49,0.51
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",281,301,582,0.48,0.52
"CH_a72_(1,5]",Chiron,Quintile,"(1,5]",174,145,319,0.55,0.45
CH_a72_0,Chiron,Quintile,0,165,188,353,0.47,0.53
"CH_a90_(0,1]",Chiron,Square,"(0,1]",268,266,534,0.5,0.5
"CH_a90_(1,5]",Chiron,Square,"(1,5]",93,101,194,0.48,0.52
CH_a90_0,Chiron,Square,0,259,267,526,0.49,0.51
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",95,92,187,0.51,0.49
JN_a0_0,Juno,Conjunction,0,525,542,1067,0.49,0.51
"JN_a103_(0,1]",Juno,BiSeptile,"(0,1]",210,195,405,0.52,0.48
"JN_a103_(1,5]",Juno,BiSeptile,"(1,5]",59,58,117,0.5,0.5
JN_a103_0,Juno,BiSeptile,0,351,381,732,0.48,0.52
"JN_a120_(0,1]",Juno,Trine,"(0,1]",187,181,368,0.51,0.49
"JN_a120_(1,4]",Juno,Trine,"(1,4]",36,43,79,0.46,0.54
JN_a120_0,Juno,Trine,0,397,410,807,0.49,0.51
"JN_a135_(0,1]",Juno,SesquiSquare,"(0,1]",149,169,318,0.47,0.53
"JN_a135_(1,4]",Juno,SesquiSquare,"(1,4]",31,28,59,0.53,0.47
JN_a135_0,Juno,SesquiSquare,0,440,437,877,0.5,0.5
"JN_a144_(0,1]",Juno,BiQuintile,"(0,1]",223,192,415,0.54,0.46
"JN_a144_(1,5]",Juno,BiQuintile,"(1,5]",41,42,83,0.49,0.51
JN_a144_0,Juno,BiQuintile,0,356,400,756,0.47,0.53
"JN_a150_(0,1]",Juno,Quincunx,"(0,1]",197,180,377,0.52,0.48
"JN_a150_(1,4]",Juno,Quincunx,"(1,4]",60,59,119,0.5,0.5
JN_a150_0,Juno,Quincunx,0,363,395,758,0.48,0.52
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",151,117,268,0.56,0.44
JN_a180_0,Juno,Opposition,0,469,517,986,0.48,0.52
"JN_a30_(0,1]",Juno,SemiSextile,"(0,1]",164,155,319,0.51,0.49
"JN_a30_(1,5]",Juno,SemiSextile,"(1,5]",19,33,52,0.37,0.63
JN_a30_0,Juno,SemiSextile,0,437,446,883,0.49,0.51
"JN_a36_(0,1]",Juno,SemiQuintile,"(0,1]",153,163,316,0.48,0.52
"JN_a36_(1,4]",Juno,SemiQuintile,"(1,4]",24,22,46,0.52,0.48
JN_a36_0,Juno,SemiQuintile,0,443,449,892,0.5,0.5
"JN_a45_(0,1]",Juno,SemiSquare,"(0,1]",152,151,303,0.5,0.5
"JN_a45_(1,4]",Juno,SemiSquare,"(1,4]",19,16,35,0.54,0.46
JN_a45_0,Juno,SemiSquare,0,449,467,916,0.49,0.51
"JN_a60_(0,1]",Juno,Sextile,"(0,1]",183,206,389,0.47,0.53
"JN_a60_(1,6]",Juno,Sextile,"(1,6]",52,51,103,0.5,0.5
JN_a60_0,Juno,Sextile,0,385,377,762,0.51,0.49
"JN_a72_(0,1]",Juno,Quintile,"(0,1]",216,212,428,0.5,0.5
