PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",92,64,156,0.59,0.41
CE_a0_0,Ceres,Conjunction,0,664,570,1234,0.54,0.46
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",133,108,241,0.55,0.45
CE_a103_0,Ceres,BiSeptile,0,623,526,1149,0.54,0.46
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",79,79,158,0.5,0.5
CE_a120_0,Ceres,Trine,0,677,555,1232,0.55,0.45
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",137,147,284,0.48,0.52
CE_a135_0,Ceres,SesquiSquare,0,619,487,1106,0.56,0.44
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",167,141,308,0.54,0.46
CE_a144_0,Ceres,BiQuintile,0,589,493,1082,0.54,0.46
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",137,138,275,0.5,0.5
CE_a150_0,Ceres,Quincunx,0,619,496,1115,0.56,0.44
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",63,53,116,0.54,0.46
CE_a180_0,Ceres,Opposition,0,693,581,1274,0.54,0.46
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",176,164,340,0.52,0.48
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",30,25,55,0.55,0.45
CE_a30_0,Ceres,SemiSextile,0,550,445,995,0.55,0.45
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",174,136,310,0.56,0.44
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",100,81,181,0.55,0.45
CE_a36_0,Ceres,SemiQuintile,0,482,417,899,0.54,0.46
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",264,190,454,0.58,0.42
CE_a45_0,Ceres,SemiSquare,0,492,444,936,0.53,0.47
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",205,125,330,0.62,0.38
CE_a60_0,Ceres,Sextile,0,551,509,1060,0.52,0.48
