PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",135,166,301,0.45,0.55
CE_a0_0,Ceres,Conjunction,0,1044,1180,2224,0.47,0.53
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",178,250,428,0.42,0.58
CE_a103_0,Ceres,BiSeptile,0,1001,1096,2097,0.48,0.52
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",185,228,413,0.45,0.55
CE_a120_0,Ceres,Trine,0,994,1118,2112,0.47,0.53
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",242,304,546,0.44,0.56
CE_a135_0,Ceres,SesquiSquare,0,937,1042,1979,0.47,0.53
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",235,255,490,0.48,0.52
CE_a144_0,Ceres,BiQuintile,0,944,1091,2035,0.46,0.54
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",220,192,412,0.53,0.47
CE_a150_0,Ceres,Quincunx,0,959,1154,2113,0.45,0.55
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",80,102,182,0.44,0.56
CE_a180_0,Ceres,Opposition,0,1099,1244,2343,0.47,0.53
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",313,337,650,0.48,0.52
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",51,65,116,0.44,0.56
CE_a30_0,Ceres,SemiSextile,0,815,944,1759,0.46,0.54
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",304,320,624,0.49,0.51
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",106,111,217,0.49,0.51
CE_a36_0,Ceres,SemiQuintile,0,769,915,1684,0.46,0.54
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",397,442,839,0.47,0.53
CE_a45_0,Ceres,SemiSquare,0,782,904,1686,0.46,0.54
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",300,335,635,0.47,0.53
CE_a60_0,Ceres,Sextile,0,879,1011,1890,0.47,0.53
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",273,302,575,0.47,0.53
CE_a72_0,Ceres,Quintile,0,906,1044,1950,0.46,0.54
"CE_a90_(0,3]",Ceres,Square,"(0,3]",159,131,290,0.55,0.45
CE_a90_0,Ceres,Square,0,1020,1215,2235,0.46,0.54
CH_a0_0,Chiron,Conjunction,0,1179,1346,2525,0.47,0.53
CH_a103_0,Chiron,BiSeptile,0,1179,1346,2525,0.47,0.53
CH_a120_0,Chiron,Trine,0,1179,1346,2525,0.47,0.53
CH_a135_0,Chiron,SesquiSquare,0,1179,1346,2525,0.47,0.53
CH_a144_0,Chiron,BiQuintile,0,1179,1346,2525,0.47,0.53
CH_a150_0,Chiron,Quincunx,0,1179,1346,2525,0.47,0.53
CH_a180_0,Chiron,Opposition,0,1179,1346,2525,0.47,0.53
CH_a30_0,Chiron,SemiSextile,0,186,218,404,0.46,0.54
CH_a30_1,Chiron,SemiSextile,1,993,1128,2121,0.47,0.53
CH_a36_0,Chiron,SemiQuintile,0,1179,1346,2525,0.47,0.53
CH_a45_0,Chiron,SemiSquare,0,1179,1346,2525,0.47,0.53
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",61,64,125,0.49,0.51
CH_a60_0,Chiron,Sextile,0,1118,1282,2400,0.47,0.53
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",349,375,724,0.48,0.52
CH_a72_0,Chiron,Quintile,0,830,971,1801,0.46,0.54
"CH_a90_(0,1]",Chiron,Square,"(0,1]",375,416,791,0.47,0.53
CH_a90_0,Chiron,Square,0,804,930,1734,0.46,0.54
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",116,107,223,0.52,0.48
JN_a0_0,Juno,Conjunction,0,1063,1239,2302,0.46,0.54
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",325,376,701,0.46,0.54
JN_a103_0,Juno,BiSeptile,0,854,970,1824,0.47,0.53
"JN_a120_(0,3]",Juno,Trine,"(0,3]",333,396,729,0.46,0.54
JN_a120_0,Juno,Trine,0,846,950,1796,0.47,0.53
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",291,366,657,0.44,0.56
JN_a135_0,Juno,SesquiSquare,0,888,980,1868,0.48,0.52
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",277,371,648,0.43,0.57
JN_a144_0,Juno,BiQuintile,0,902,975,1877,0.48,0.52
"JN_a150_(0,3]",Juno,Quincunx,"(0,3]",273,295,568,0.48,0.52
JN_a150_0,Juno,Quincunx,0,906,1051,1957,0.46,0.54
"JN_a180_(0,3]",Juno,Opposition,"(0,3]",159,167,326,0.49,0.51
JN_a180_0,Juno,Opposition,0,1020,1179,2199,0.46,0.54
"JN_a30_(0,3]",Juno,SemiSextile,"(0,3]",165,162,327,0.5,0.5
JN_a30_0,Juno,SemiSextile,0,1014,1184,2198,0.46,0.54
"JN_a36_(0,3]",Juno,SemiQuintile,"(0,3]",141,177,318,0.44,0.56
JN_a36_0,Juno,SemiQuintile,0,1038,1169,2207,0.47,0.53
"JN_a45_(0,3]",Juno,SemiSquare,"(0,3]",268,264,532,0.5,0.5
JN_a45_0,Juno,SemiSquare,0,911,1082,1993,0.46,0.54
"JN_a60_(0,3]",Juno,Sextile,"(0,3]",286,347,633,0.45,0.55
JN_a60_0,Juno,Sextile,0,893,999,1892,0.47,0.53
"JN_a72_(0,3]",Juno,Quintile,"(0,3]",317,414,731,0.43,0.57
JN_a72_0,Juno,Quintile,0,862,932,1794,0.48,0.52
"JN_a90_(0,3]",Juno,Square,"(0,3]",228,268,496,0.46,0.54
JN_a90_0,Juno,Square,0,951,1078,2029,0.47,0.53
"JU_a0_(0,2]",Jupiter,Conjunction,"(0,2]",131,119,250,0.52,0.48
JU_a0_0,Jupiter,Conjunction,0,1048,1227,2275,0.46,0.54
"JU_a103_(0,2]",Jupiter,BiSeptile,"(0,2]",190,217,407,0.47,0.53
JU_a103_0,Jupiter,BiSeptile,0,989,1129,2118,0.47,0.53
"JU_a120_(0,3]",Jupiter,Trine,"(0,3]",186,214,400,0.47,0.54
JU_a120_0,Jupiter,Trine,0,993,1132,2125,0.47,0.53
"JU_a135_(0,3]",Jupiter,SesquiSquare,"(0,3]",181,178,359,0.5,0.5
JU_a135_0,Jupiter,SesquiSquare,0,998,1168,2166,0.46,0.54
"JU_a144_(0,3]",Jupiter,BiQuintile,"(0,3]",169,236,405,0.42,0.58
JU_a144_0,Jupiter,BiQuintile,0,1010,1110,2120,0.48,0.52
"JU_a150_(0,3]",Jupiter,Quincunx,"(0,3]",257,321,578,0.44,0.56
JU_a150_0,Jupiter,Quincunx,0,922,1025,1947,0.47,0.53
"JU_a180_(0,2]",Jupiter,Opposition,"(0,2]",123,163,286,0.43,0.57
JU_a180_0,Jupiter,Opposition,0,1056,1183,2239,0.47,0.53
"JU_a30_(0,3]",Jupiter,SemiSextile,"(0,3]",201,217,418,0.48,0.52
JU_a30_0,Jupiter,SemiSextile,0,978,1129,2107,0.46,0.54
"JU_a36_(0,3]",Jupiter,SemiQuintile,"(0,3]",144,216,360,0.4,0.6
JU_a36_0,Jupiter,SemiQuintile,0,1035,1130,2165,0.48,0.52
"JU_a45_(0,2]",Jupiter,SemiSquare,"(0,2]",236,260,496,0.48,0.52
JU_a45_0,Jupiter,SemiSquare,0,943,1086,2029,0.46,0.54
"JU_a60_(0,3]",Jupiter,Sextile,"(0,3]",195,225,420,0.46,0.54
JU_a60_0,Jupiter,Sextile,0,984,1121,2105,0.47,0.53
"JU_a72_(0,3]",Jupiter,Quintile,"(0,3]",233,246,479,0.49,0.51
JU_a72_0,Jupiter,Quintile,0,946,1100,2046,0.46,0.54
"JU_a90_(0,3]",Jupiter,Square,"(0,3]",144,202,346,0.42,0.58
JU_a90_0,Jupiter,Square,0,1035,1144,2179,0.47,0.53
"MA_a0_(0,3]",Mars,Conjunction,"(0,3]",169,200,369,0.46,0.54
MA_a0_0,Mars,Conjunction,0,1010,1146,2156,0.47,0.53
"MA_a103_(0,1]",Mars,BiSeptile,"(0,1]",305,340,645,0.47,0.53
"MA_a103_(1,4]",Mars,BiSeptile,"(1,4]",40,57,97,0.41,0.59
MA_a103_0,Mars,BiSeptile,0,834,949,1783,0.47,0.53
"MA_a120_(0,1]",Mars,Trine,"(0,1]",246,319,565,0.44,0.56
"MA_a120_(1,3]",Mars,Trine,"(1,3]",37,31,68,0.54,0.46
MA_a120_0,Mars,Trine,0,896,996,1892,0.47,0.53
"MA_a135_(0,4]",Mars,SesquiSquare,"(0,4]",249,337,586,0.42,0.58
MA_a135_0,Mars,SesquiSquare,0,930,1009,1939,0.48,0.52
"MA_a144_(0,1]",Mars,BiQuintile,"(0,1]",306,344,650,0.47,0.53
"MA_a144_(1,4]",Mars,BiQuintile,"(1,4]",35,48,83,0.42,0.58
MA_a144_0,Mars,BiQuintile,0,838,954,1792,0.47,0.53
"MA_a150_(0,1]",Mars,Quincunx,"(0,1]",278,326,604,0.46,0.54
"MA_a150_(1,4]",Mars,Quincunx,"(1,4]",46,44,90,0.51,0.49
MA_a150_0,Mars,Quincunx,0,855,976,1831,0.47,0.53
"MA_a180_(0,3]",Mars,Opposition,"(0,3]",155,180,335,0.46,0.54
MA_a180_0,Mars,Opposition,0,1024,1166,2190,0.47,0.53
"MA_a30_(0,1]",Mars,SemiSextile,"(0,1]",313,393,706,0.44,0.56
"MA_a30_(1,3]",Mars,SemiSextile,"(1,3]",46,45,91,0.51,0.49
