PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",227,257,484,0.47,0.53
CE_a0_0,Ceres,Conjunction,0,952,1089,2041,0.47,0.53
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",359,450,809,0.44,0.56
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",77,95,172,0.45,0.55
CE_a103_0,Ceres,BiSeptile,0,743,801,1544,0.48,0.52
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",343,404,747,0.46,0.54
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",83,95,178,0.47,0.53
CE_a120_0,Ceres,Trine,0,753,847,1600,0.47,0.53
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",336,374,710,0.47,0.53
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",66,108,174,0.38,0.62
CE_a135_0,Ceres,SesquiSquare,0,777,864,1641,0.47,0.53
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",271,337,608,0.45,0.55
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",102,111,213,0.48,0.52
CE_a144_0,Ceres,BiQuintile,0,806,898,1704,0.47,0.53
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",328,363,691,0.47,0.53
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",58,51,109,0.53,0.47
CE_a150_0,Ceres,Quincunx,0,793,932,1725,0.46,0.54
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",188,229,417,0.45,0.55
CE_a180_0,Ceres,Opposition,0,991,1117,2108,0.47,0.53
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",384,477,861,0.45,0.55
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",138,143,281,0.49,0.51
CE_a30_0,Ceres,SemiSextile,0,657,726,1383,0.48,0.52
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",368,428,796,0.46,0.54
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",194,193,387,0.5,0.5
CE_a36_0,Ceres,SemiQuintile,0,617,725,1342,0.46,0.54
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",447,484,931,0.48,0.52
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",175,197,372,0.47,0.53
CE_a45_0,Ceres,SemiSquare,0,557,665,1222,0.46,0.54
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",356,423,779,0.46,0.54
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",102,92,194,0.53,0.47
CE_a60_0,Ceres,Sextile,0,721,831,1552,0.46,0.54
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",352,440,792,0.44,0.56
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",53,62,115,0.46,0.54
CE_a72_0,Ceres,Quintile,0,774,844,1618,0.48,0.52
"CE_a90_(0,1]",Ceres,Square,"(0,1]",288,310,598,0.48,0.52
"CE_a90_(1,5]",Ceres,Square,"(1,5]",56,48,104,0.54,0.46
CE_a90_0,Ceres,Square,0,835,988,1823,0.46,0.54
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",137,145,282,0.49,0.51
CH_a0_0,Chiron,Conjunction,0,1042,1201,2243,0.46,0.54
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",338,419,757,0.45,0.55
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",85,88,173,0.49,0.51
CH_a103_0,Chiron,BiSeptile,0,756,839,1595,0.47,0.53
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",277,297,574,0.48,0.52
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",40,58,98,0.41,0.59
CH_a120_0,Chiron,Trine,0,862,991,1853,0.47,0.53
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",262,324,586,0.45,0.55
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",38,60,98,0.39,0.61
CH_a135_0,Chiron,SesquiSquare,0,879,962,1841,0.48,0.52
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",261,326,587,0.44,0.56
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",89,91,180,0.49,0.51
CH_a144_0,Chiron,BiQuintile,0,829,929,1758,0.47,0.53
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",289,388,677,0.43,0.57
"CH_a150_(1,5]",Chiron,Quincunx,"(1,5]",44,59,103,0.43,0.57
CH_a150_0,Chiron,Quincunx,0,846,899,1745,0.48,0.52
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",179,172,351,0.51,0.49
CH_a180_0,Chiron,Opposition,0,1000,1174,2174,0.46,0.54
"CH_a30_(1,5]",Chiron,SemiSextile,"(1,5]",311,342,653,0.48,0.52
CH_a30_0,Chiron,SemiSextile,0,134,172,306,0.44,0.56
CH_a30_1,Chiron,SemiSextile,1,734,832,1566,0.47,0.53
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",346,360,706,0.49,0.51
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",55,50,105,0.52,0.48
CH_a36_0,Chiron,SemiQuintile,0,778,936,1714,0.45,0.55
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",300,353,653,0.46,0.54
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",40,39,79,0.51,0.49
CH_a45_0,Chiron,SemiSquare,0,839,954,1793,0.47,0.53
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",315,362,677,0.47,0.53
"CH_a60_(1,5]",Chiron,Sextile,"(1,5]",86,91,177,0.49,0.51
CH_a60_0,Chiron,Sextile,0,778,893,1671,0.47,0.53
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",423,513,936,0.45,0.55
"CH_a72_(1,5]",Chiron,Quintile,"(1,5]",205,178,383,0.54,0.46
CH_a72_0,Chiron,Quintile,0,551,655,1206,0.46,0.54
"CH_a90_(0,1]",Chiron,Square,"(0,1]",436,513,949,0.46,0.54
"CH_a90_(1,5]",Chiron,Square,"(1,5]",157,169,326,0.48,0.52
CH_a90_0,Chiron,Square,0,586,664,1250,0.47,0.53
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",214,213,427,0.5,0.5
JN_a0_0,Juno,Conjunction,0,965,1133,2098,0.46,0.54
"JN_a103_(0,1]",Juno,BiSeptile,"(0,1]",382,449,831,0.46,0.54
"JN_a103_(1,5]",Juno,BiSeptile,"(1,5]",104,114,218,0.48,0.52
JN_a103_0,Juno,BiSeptile,0,693,783,1476,0.47,0.53
"JN_a120_(0,1]",Juno,Trine,"(0,1]",374,459,833,0.45,0.55
"JN_a120_(1,4]",Juno,Trine,"(1,4]",114,104,218,0.52,0.48
JN_a120_0,Juno,Trine,0,691,783,1474,0.47,0.53
"JN_a135_(0,1]",Juno,SesquiSquare,"(0,1]",369,440,809,0.46,0.54
"JN_a135_(1,4]",Juno,SesquiSquare,"(1,4]",68,86,154,0.44,0.56
JN_a135_0,Juno,SesquiSquare,0,742,820,1562,0.48,0.52
"JN_a144_(0,1]",Juno,BiQuintile,"(0,1]",364,416,780,0.47,0.53
"JN_a144_(1,5]",Juno,BiQuintile,"(1,5]",95,126,221,0.43,0.57
JN_a144_0,Juno,BiQuintile,0,720,804,1524,0.47,0.53
"JN_a150_(0,1]",Juno,Quincunx,"(0,1]",345,410,755,0.46,0.54
"JN_a150_(1,4]",Juno,Quincunx,"(1,4]",93,111,204,0.46,0.54
JN_a150_0,Juno,Quincunx,0,741,825,1566,0.47,0.53
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",241,282,523,0.46,0.54
JN_a180_0,Juno,Opposition,0,938,1064,2002,0.47,0.53
"JN_a30_(0,1]",Juno,SemiSextile,"(0,1]",286,334,620,0.46,0.54
