PlanetsAspect,PlanetX,PlanetY,Aspect,Buy,Sell,DaysN,BuyDays%,SellDays%
CE_JU_a0,Ceres,Jupiter,Conjunction,65,64,129,0.5,0.5
CE_JU_a103,Ceres,Jupiter,BiSeptile,129,88,217,0.59,0.41
CE_JU_a120,Ceres,Jupiter,Trine,133,153,286,0.47,0.53
CE_JU_a135,Ceres,Jupiter,SesquiSquare,152,107,259,0.59,0.41
CE_JU_a144,Ceres,Jupiter,BiQuintile,148,141,289,0.51,0.49
CE_JU_a150,Ceres,Jupiter,Quincunx,149,130,279,0.53,0.47
CE_JU_a180,Ceres,Jupiter,Opposition,94,68,162,0.58,0.42
CE_JU_a30,Ceres,Jupiter,SemiSextile,119,91,210,0.57,0.43
CE_JU_a36,Ceres,Jupiter,SemiQuintile,95,73,168,0.57,0.43
CE_JU_a45,Ceres,Jupiter,SemiSquare,141,101,242,0.58,0.42
CE_JU_a60,Ceres,Jupiter,Sextile,139,90,229,0.61,0.39
CE_JU_a72,Ceres,Jupiter,Quintile,145,122,267,0.54,0.46
CE_JU_a90,Ceres,Jupiter,Square,141,99,240,0.59,0.41
CE_MA_a0,Ceres,Mars,Conjunction,32,35,67,0.48,0.52
CE_MA_a103,Ceres,Mars,BiSeptile,145,121,266,0.55,0.45
CE_MA_a120,Ceres,Mars,Trine,128,103,231,0.55,0.45
CE_MA_a135,Ceres,Mars,SesquiSquare,171,122,293,0.58,0.42
CE_MA_a144,Ceres,Mars,BiQuintile,149,132,281,0.53,0.47
CE_MA_a150,Ceres,Mars,Quincunx,139,99,238,0.58,0.42
CE_MA_a180,Ceres,Mars,Opposition,83,76,159,0.52,0.48
CE_MA_a30,Ceres,Mars,SemiSextile,135,112,247,0.55,0.45
CE_MA_a36,Ceres,Mars,SemiQuintile,136,108,244,0.56,0.44
CE_MA_a45,Ceres,Mars,SemiSquare,114,92,206,0.55,0.45
CE_MA_a60,Ceres,Mars,Sextile,130,113,243,0.53,0.47
CE_MA_a72,Ceres,Mars,Quintile,114,99,213,0.54,0.46
CE_MA_a90,Ceres,Mars,Square,106,71,177,0.6,0.4
CE_ME_a0,Ceres,Mercury,Conjunction,86,76,162,0.53,0.47
CE_ME_a103,Ceres,Mercury,BiSeptile,125,127,252,0.5,0.5
CE_ME_a120,Ceres,Mercury,Trine,117,82,199,0.59,0.41
CE_ME_a135,Ceres,Mercury,SesquiSquare,85,110,195,0.44,0.56
CE_ME_a144,Ceres,Mercury,BiQuintile,140,83,223,0.63,0.37
CE_ME_a150,Ceres,Mercury,Quincunx,151,120,271,0.56,0.44
CE_ME_a180,Ceres,Mercury,Opposition,69,77,146,0.47,0.53
CE_ME_a30,Ceres,Mercury,SemiSextile,157,139,296,0.53,0.47
CE_ME_a36,Ceres,Mercury,SemiQuintile,133,115,248,0.54,0.46
CE_ME_a45,Ceres,Mercury,SemiSquare,104,73,177,0.59,0.41
CE_ME_a60,Ceres,Mercury,Sextile,155,115,270,0.57,0.43
CE_ME_a72,Ceres,Mercury,Quintile,172,124,296,0.58,0.42
CE_ME_a90,Ceres,Mercury,Square,110,100,210,0.52,0.48
CE_MO_a0,Ceres,Moon,Conjunction,69,45,114,0.61,0.39
CE_MO_a103,Ceres,Moon,BiSeptile,97,88,185,0.52,0.48
CE_MO_a120,Ceres,Moon,Trine,116,105,221,0.52,0.48
CE_MO_a135,Ceres,Moon,SesquiSquare,164,119,283,0.58,0.42
CE_MO_a144,Ceres,Moon,BiQuintile,153,141,294,0.52,0.48
CE_MO_a150,Ceres,Moon,Quincunx,100,86,186,0.54,0.46
CE_MO_a180,Ceres,Moon,Opposition,79,46,125,0.63,0.37
CE_MO_a30,Ceres,Moon,SemiSextile,155,135,290,0.53,0.47
CE_MO_a36,Ceres,Moon,SemiQuintile,158,124,282,0.56,0.44
CE_MO_a45,Ceres,Moon,SemiSquare,148,113,261,0.57,0.43
CE_MO_a60,Ceres,Moon,Sextile,136,92,228,0.6,0.4
CE_MO_a72,Ceres,Moon,Quintile,168,130,298,0.56,0.44
CE_MO_a90,Ceres,Moon,Square,128,99,227,0.56,0.44
CE_NE_a0,Ceres,Neptune,Conjunction,64,54,118,0.54,0.46
CE_NE_a103,Ceres,Neptune,BiSeptile,153,119,272,0.56,0.44
CE_NE_a120,Ceres,Neptune,Trine,151,140,291,0.52,0.48
CE_NE_a135,Ceres,Neptune,SesquiSquare,177,128,305,0.58,0.42
CE_NE_a144,Ceres,Neptune,BiQuintile,121,135,256,0.47,0.53
CE_NE_a150,Ceres,Neptune,Quincunx,151,107,258,0.59,0.41
CE_NE_a180,Ceres,Neptune,Opposition,68,62,130,0.52,0.48
CE_NE_a30,Ceres,Neptune,SemiSextile,105,97,202,0.52,0.48
CE_NE_a36,Ceres,Neptune,SemiQuintile,130,90,220,0.59,0.41
CE_NE_a45,Ceres,Neptune,SemiSquare,161,126,287,0.56,0.44
CE_NE_a60,Ceres,Neptune,Sextile,107,90,197,0.54,0.46
CE_NE_a72,Ceres,Neptune,Quintile,129,120,249,0.52,0.48
CE_NE_a90,Ceres,Neptune,Square,141,124,265,0.53,0.47
CE_NN_a0,Ceres,NNode,Conjunction,55,47,102,0.54,0.46
CE_NN_a103,Ceres,NNode,BiSeptile,97,74,171,0.57,0.43
CE_NN_a120,Ceres,NNode,Trine,159,129,288,0.55,0.45
