PlanetsAspect,PlanetX,PlanetY,Aspect,Buy,Sell,DaysN,BuyDays%,SellDays%
CE_JU_a0,Ceres,Jupiter,Conjunction,3,9,12,0.25,0.75
CE_JU_a103,Ceres,Jupiter,BiSeptile,45,41,86,0.52,0.48
CE_JU_a120,Ceres,Jupiter,Trine,13,18,31,0.42,0.58
CE_JU_a135,Ceres,Jupiter,SesquiSquare,14,17,31,0.45,0.55
CE_JU_a144,Ceres,Jupiter,BiQuintile,41,45,86,0.48,0.52
CE_JU_a150,Ceres,Jupiter,Quincunx,41,28,69,0.59,0.41
CE_JU_a180,Ceres,Jupiter,Opposition,5,5,10,0.5,0.5
CE_JU_a30,Ceres,Jupiter,SemiSextile,17,15,32,0.53,0.47
CE_JU_a36,Ceres,Jupiter,SemiQuintile,18,14,32,0.56,0.44
CE_JU_a45,Ceres,Jupiter,SemiSquare,17,15,32,0.53,0.47
CE_JU_a60,Ceres,Jupiter,Sextile,44,31,75,0.59,0.41
CE_JU_a72,Ceres,Jupiter,Quintile,21,13,34,0.62,0.38
CE_JU_a90,Ceres,Jupiter,Square,91,60,151,0.6,0.4
CE_MA_a0,Ceres,Mars,Conjunction,24,25,49,0.49,0.51
CE_MA_a103,Ceres,Mars,BiSeptile,47,37,84,0.56,0.44
CE_MA_a120,Ceres,Mars,Trine,52,44,96,0.54,0.46
CE_MA_a135,Ceres,Mars,SesquiSquare,25,18,43,0.58,0.42
CE_MA_a144,Ceres,Mars,BiQuintile,24,21,45,0.53,0.47
CE_MA_a150,Ceres,Mars,Quincunx,58,56,114,0.51,0.49
CE_MA_a180,Ceres,Mars,Opposition,10,13,23,0.43,0.57
CE_MA_a30,Ceres,Mars,SemiSextile,10,10,20,0.5,0.5
CE_MA_a36,Ceres,Mars,SemiQuintile,6,14,20,0.3,0.7
CE_MA_a45,Ceres,Mars,SemiSquare,13,6,19,0.68,0.32
CE_MA_a60,Ceres,Mars,Sextile,9,10,19,0.47,0.53
CE_MA_a72,Ceres,Mars,Quintile,10,9,19,0.53,0.47
CE_MA_a90,Ceres,Mars,Square,7,13,20,0.35,0.65
CE_ME_a0,Ceres,Mercury,Conjunction,3,7,10,0.3,0.7
CE_ME_a103,Ceres,Mercury,BiSeptile,38,37,75,0.51,0.49
CE_ME_a120,Ceres,Mercury,Trine,19,13,32,0.59,0.41
CE_ME_a135,Ceres,Mercury,SesquiSquare,41,31,72,0.57,0.43
CE_ME_a144,Ceres,Mercury,BiQuintile,19,14,33,0.58,0.42
CE_ME_a150,Ceres,Mercury,Quincunx,20,12,32,0.62,0.38
CE_ME_a180,Ceres,Mercury,Opposition,39,41,80,0.49,0.51
CE_ME_a30,Ceres,Mercury,SemiSextile,14,16,30,0.47,0.53
CE_ME_a36,Ceres,Mercury,SemiQuintile,8,24,32,0.25,0.75
CE_ME_a45,Ceres,Mercury,SemiSquare,40,32,72,0.56,0.44
CE_ME_a60,Ceres,Mercury,Sextile,15,19,34,0.44,0.56
CE_ME_a72,Ceres,Mercury,Quintile,40,34,74,0.54,0.46
CE_ME_a90,Ceres,Mercury,Square,26,7,33,0.79,0.21
CE_MO_a0,Ceres,Moon,Conjunction,34,34,68,0.5,0.5
CE_MO_a103,Ceres,Moon,BiSeptile,13,17,30,0.43,0.57
CE_MO_a120,Ceres,Moon,Trine,7,13,20,0.35,0.65
CE_MO_a135,Ceres,Moon,SesquiSquare,12,8,20,0.6,0.4
