PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",112,121,233,0.48,0.52
CE_a0_0,Ceres,Conjunction,0,746,811,1557,0.48,0.52
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",168,163,331,0.51,0.49
CE_a103_0,Ceres,BiSeptile,0,690,769,1459,0.47,0.53
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",125,169,294,0.43,0.57
CE_a120_0,Ceres,Trine,0,733,763,1496,0.49,0.51
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",184,235,419,0.44,0.56
CE_a135_0,Ceres,SesquiSquare,0,674,697,1371,0.49,0.51
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",172,178,350,0.49,0.51
CE_a144_0,Ceres,BiQuintile,0,686,754,1440,0.48,0.52
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",171,159,330,0.52,0.48
CE_a150_0,Ceres,Quincunx,0,687,773,1460,0.47,0.53
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",84,89,173,0.49,0.51
CE_a180_0,Ceres,Opposition,0,774,843,1617,0.48,0.52
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",192,218,410,0.47,0.53
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",26,35,61,0.43,0.57
CE_a30_0,Ceres,SemiSextile,0,640,679,1319,0.49,0.51
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",189,172,361,0.52,0.48
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",89,92,181,0.49,0.51
CE_a36_0,Ceres,SemiQuintile,0,580,668,1248,0.46,0.54
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",287,307,594,0.48,0.52
CE_a45_0,Ceres,SemiSquare,0,571,625,1196,0.48,0.52
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",215,228,443,0.49,0.51
CE_a60_0,Ceres,Sextile,0,643,704,1347,0.48,0.52
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",189,166,355,0.53,0.47
CE_a72_0,Ceres,Quintile,0,669,766,1435,0.47,0.53
"CE_a90_(0,3]",Ceres,Square,"(0,3]",112,107,219,0.51,0.49
CE_a90_0,Ceres,Square,0,746,825,1571,0.47,0.53
CH_a0_0,Chiron,Conjunction,0,858,932,1790,0.48,0.52
CH_a103_0,Chiron,BiSeptile,0,858,932,1790,0.48,0.52
CH_a120_0,Chiron,Trine,0,858,932,1790,0.48,0.52
CH_a135_0,Chiron,SesquiSquare,0,858,932,1790,0.48,0.52
CH_a144_0,Chiron,BiQuintile,0,858,932,1790,0.48,0.52
CH_a150_0,Chiron,Quincunx,0,858,932,1790,0.48,0.52
CH_a180_0,Chiron,Opposition,0,858,932,1790,0.48,0.52
CH_a30_0,Chiron,SemiSextile,0,114,129,243,0.47,0.53
CH_a30_1,Chiron,SemiSextile,1,744,803,1547,0.48,0.52
CH_a36_0,Chiron,SemiQuintile,0,858,932,1790,0.48,0.52
CH_a45_0,Chiron,SemiSquare,0,858,932,1790,0.48,0.52
CH_a60_0,Chiron,Sextile,0,858,932,1790,0.48,0.52
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",362,362,724,0.5,0.5
CH_a72_0,Chiron,Quintile,0,496,570,1066,0.47,0.53
"CH_a90_(0,1]",Chiron,Square,"(0,1]",322,326,648,0.5,0.5
CH_a90_0,Chiron,Square,0,536,606,1142,0.47,0.53
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",103,89,192,0.54,0.46
JN_a0_0,Juno,Conjunction,0,755,843,1598,0.47,0.53
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",238,248,486,0.49,0.51
JN_a103_0,Juno,BiSeptile,0,620,684,1304,0.48,0.52
"JN_a120_(0,3]",Juno,Trine,"(0,3]",208,239,447,0.47,0.53
JN_a120_0,Juno,Trine,0,650,693,1343,0.48,0.52
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",168,189,357,0.47,0.53
JN_a135_0,Juno,SesquiSquare,0,690,743,1433,0.48,0.52
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",157,190,347,0.45,0.55
JN_a144_0,Juno,BiQuintile,0,701,742,1443,0.49,0.51
"JN_a150_(0,3]",Juno,Quincunx,"(0,3]",196,190,386,0.51,0.49
JN_a150_0,Juno,Quincunx,0,662,742,1404,0.47,0.53
"JN_a180_(0,3]",Juno,Opposition,"(0,3]",120,122,242,0.5,0.5
JN_a180_0,Juno,Opposition,0,738,810,1548,0.48,0.52
"JN_a30_(0,3]",Juno,SemiSextile,"(0,3]",101,99,200,0.5,0.5
JN_a30_0,Juno,SemiSextile,0,757,833,1590,0.48,0.52
"JN_a36_(0,3]",Juno,SemiQuintile,"(0,3]",93,112,205,0.45,0.55
JN_a36_0,Juno,SemiQuintile,0,765,820,1585,0.48,0.52
"JN_a45_(0,3]",Juno,SemiSquare,"(0,3]",145,163,308,0.47,0.53
JN_a45_0,Juno,SemiSquare,0,713,769,1482,0.48,0.52
"JN_a60_(0,3]",Juno,Sextile,"(0,3]",241,254,495,0.49,0.51
JN_a60_0,Juno,Sextile,0,617,678,1295,0.48,0.52
"JN_a72_(0,3]",Juno,Quintile,"(0,3]",275,321,596,0.46,0.54
JN_a72_0,Juno,Quintile,0,583,611,1194,0.49,0.51
"JN_a90_(0,3]",Juno,Square,"(0,3]",198,225,423,0.47,0.53
JN_a90_0,Juno,Square,0,660,707,1367,0.48,0.52
"JU_a0_(0,2]",Jupiter,Conjunction,"(0,2]",107,84,191,0.56,0.44
JU_a0_0,Jupiter,Conjunction,0,751,848,1599,0.47,0.53
"JU_a103_(0,2]",Jupiter,BiSeptile,"(0,2]",119,139,258,0.46,0.54
JU_a103_0,Jupiter,BiSeptile,0,739,793,1532,0.48,0.52
"JU_a120_(0,3]",Jupiter,Trine,"(0,3]",73,83,156,0.47,0.53
JU_a120_0,Jupiter,Trine,0,785,849,1634,0.48,0.52
"JU_a135_(0,3]",Jupiter,SesquiSquare,"(0,3]",146,131,277,0.53,0.47
JU_a135_0,Jupiter,SesquiSquare,0,712,801,1513,0.47,0.53
"JU_a144_(0,3]",Jupiter,BiQuintile,"(0,3]",63,91,154,0.41,0.59
JU_a144_0,Jupiter,BiQuintile,0,795,841,1636,0.49,0.51
"JU_a150_(0,3]",Jupiter,Quincunx,"(0,3]",184,193,377,0.49,0.51
JU_a150_0,Jupiter,Quincunx,0,674,739,1413,0.48,0.52
"JU_a180_(0,2]",Jupiter,Opposition,"(0,2]",49,64,113,0.43,0.57
JU_a180_0,Jupiter,Opposition,0,809,868,1677,0.48,0.52
"JU_a30_(0,3]",Jupiter,SemiSextile,"(0,3]",215,211,426,0.5,0.5
JU_a30_0,Jupiter,SemiSextile,0,643,721,1364,0.47,0.53
"JU_a36_(0,3]",Jupiter,SemiQuintile,"(0,3]",162,183,345,0.47,0.53
JU_a36_0,Jupiter,SemiQuintile,0,696,749,1445,0.48,0.52
"JU_a45_(0,2]",Jupiter,SemiSquare,"(0,2]",244,252,496,0.49,0.51
JU_a45_0,Jupiter,SemiSquare,0,614,680,1294,0.47,0.53
"JU_a60_(0,3]",Jupiter,Sextile,"(0,3]",179,219,398,0.45,0.55
JU_a60_0,Jupiter,Sextile,0,679,713,1392,0.49,0.51
"JU_a72_(0,3]",Jupiter,Quintile,"(0,3]",229,227,456,0.5,0.5
JU_a72_0,Jupiter,Quintile,0,629,705,1334,0.47,0.53
"JU_a90_(0,3]",Jupiter,Square,"(0,3]",109,117,226,0.48,0.52
JU_a90_0,Jupiter,Square,0,749,815,1564,0.48,0.52
"MA_a0_(0,3]",Mars,Conjunction,"(0,3]",131,152,283,0.46,0.54
MA_a0_0,Mars,Conjunction,0,727,780,1507,0.48,0.52
"MA_a103_(0,1]",Mars,BiSeptile,"(0,1]",229,185,414,0.55,0.45
"MA_a103_(1,4]",Mars,BiSeptile,"(1,4]",20,33,53,0.38,0.62
MA_a103_0,Mars,BiSeptile,0,609,714,1323,0.46,0.54
"MA_a120_(0,1]",Mars,Trine,"(0,1]",190,208,398,0.48,0.52
"MA_a120_(1,3]",Mars,Trine,"(1,3]",22,23,45,0.49,0.51
MA_a120_0,Mars,Trine,0,646,701,1347,0.48,0.52
"MA_a135_(0,4]",Mars,SesquiSquare,"(0,4]",189,202,391,0.48,0.52
MA_a135_0,Mars,SesquiSquare,0,669,730,1399,0.48,0.52
"MA_a144_(0,1]",Mars,BiQuintile,"(0,1]",236,240,476,0.5,0.5
"MA_a144_(1,4]",Mars,BiQuintile,"(1,4]",32,47,79,0.41,0.59
MA_a144_0,Mars,BiQuintile,0,590,645,1235,0.48,0.52
