PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,Conjunction,"(0,3]",78,65,143,0.55,0.45
CE_a0_0,Ceres,Conjunction,0,709,794,1503,0.47,0.53
"CE_a103_(0,4]",Ceres,BiSeptile,"(0,4]",188,212,400,0.47,0.53
CE_a103_0,Ceres,BiSeptile,0,599,647,1246,0.48,0.52
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",195,264,459,0.42,0.58
CE_a120_0,Ceres,Trine,0,592,595,1187,0.5,0.5
"CE_a135_(0,4]",Ceres,SesquiSquare,"(0,4]",138,160,298,0.46,0.54
CE_a135_0,Ceres,SesquiSquare,0,649,699,1348,0.48,0.52
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",151,169,320,0.47,0.53
CE_a144_0,Ceres,BiQuintile,0,636,690,1326,0.48,0.52
"CE_a150_(0,4]",Ceres,Quincunx,"(0,4]",147,136,283,0.52,0.48
CE_a150_0,Ceres,Quincunx,0,640,723,1363,0.47,0.53
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",79,70,149,0.53,0.47
CE_a180_0,Ceres,Opposition,0,708,789,1497,0.47,0.53
"CE_a30_(0,4]",Ceres,SemiSextile,"(0,4]",160,184,344,0.47,0.53
CE_a30_0,Ceres,SemiSextile,0,627,675,1302,0.48,0.52
"CE_a36_(0,4]",Ceres,SemiQuintile,"(0,4]",155,173,328,0.47,0.53
CE_a36_0,Ceres,SemiQuintile,0,632,686,1318,0.48,0.52
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",183,163,346,0.53,0.47
CE_a45_0,Ceres,SemiSquare,0,604,696,1300,0.46,0.54
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",170,159,329,0.52,0.48
CE_a60_0,Ceres,Sextile,0,617,700,1317,0.47,0.53
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",97,136,233,0.42,0.58
CE_a72_0,Ceres,Quintile,0,690,723,1413,0.49,0.51
"CE_a90_(0,4]",Ceres,Square,"(0,4]",148,168,316,0.47,0.53
CE_a90_0,Ceres,Square,0,639,691,1330,0.48,0.52
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",96,94,190,0.51,0.49
CH_a0_0,Chiron,Conjunction,0,691,765,1456,0.47,0.53
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",177,219,396,0.45,0.55
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",66,44,110,0.6,0.4
CH_a103_0,Chiron,BiSeptile,0,544,596,1140,0.48,0.52
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",185,188,373,0.5,0.5
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",27,37,64,0.42,0.58
CH_a120_0,Chiron,Trine,0,575,634,1209,0.48,0.52
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",177,195,372,0.48,0.52
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",23,48,71,0.32,0.68
CH_a135_0,Chiron,SesquiSquare,0,587,616,1203,0.49,0.51
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",128,171,299,0.43,0.57
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",57,45,102,0.56,0.44
CH_a144_0,Chiron,BiQuintile,0,602,643,1245,0.48,0.52
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",189,233,422,0.45,0.55
"CH_a150_(1,4]",Chiron,Quincunx,"(1,4]",34,30,64,0.53,0.47
CH_a150_0,Chiron,Quincunx,0,564,596,1160,0.49,0.51
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",94,92,186,0.51,0.49
CH_a180_0,Chiron,Opposition,0,693,767,1460,0.47,0.53
"CH_a30_(0,1]",Chiron,SemiSextile,"(0,1]",215,207,422,0.51,0.49
"CH_a30_(1,4]",Chiron,SemiSextile,"(1,4]",38,44,82,0.46,0.54
CH_a30_0,Chiron,SemiSextile,0,534,608,1142,0.47,0.53
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",245,240,485,0.51,0.49
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",37,38,75,0.49,0.51
CH_a36_0,Chiron,SemiQuintile,0,505,581,1086,0.47,0.53
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",193,229,422,0.46,0.54
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",26,29,55,0.47,0.53
CH_a45_0,Chiron,SemiSquare,0,568,601,1169,0.49,0.51
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",212,229,441,0.48,0.52
"CH_a60_(1,4]",Chiron,Sextile,"(1,4]",48,40,88,0.55,0.45
CH_a60_0,Chiron,Sextile,0,527,590,1117,0.47,0.53
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",234,232,466,0.5,0.5
"CH_a72_(1,4]",Chiron,Quintile,"(1,4]",117,92,209,0.56,0.44
CH_a72_0,Chiron,Quintile,0,436,535,971,0.45,0.55
"CH_a90_(0,1]",Chiron,Square,"(0,1]",210,246,456,0.46,0.54
"CH_a90_(1,5]",Chiron,Square,"(1,5]",33,69,102,0.32,0.68
CH_a90_0,Chiron,Square,0,544,544,1088,0.5,0.5
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",67,72,139,0.48,0.52
JN_a0_0,Juno,Conjunction,0,720,787,1507,0.48,0.52
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",159,158,317,0.5,0.5
JN_a103_0,Juno,BiSeptile,0,628,701,1329,0.47,0.53
"JN_a120_(0,4]",Juno,Trine,"(0,4]",135,135,270,0.5,0.5
JN_a120_0,Juno,Trine,0,652,724,1376,0.47,0.53
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",113,143,256,0.44,0.56
JN_a135_0,Juno,SesquiSquare,0,674,716,1390,0.48,0.52
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",153,150,303,0.5,0.5
JN_a144_0,Juno,BiQuintile,0,634,709,1343,0.47,0.53
"JN_a150_(0,4]",Juno,Quincunx,"(0,4]",132,158,290,0.46,0.54
JN_a150_0,Juno,Quincunx,0,655,701,1356,0.48,0.52
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",63,62,125,0.5,0.5
JN_a180_0,Juno,Opposition,0,724,797,1521,0.48,0.52
"JN_a30_(0,4]",Juno,SemiSextile,"(0,4]",124,145,269,0.46,0.54
JN_a30_0,Juno,SemiSextile,0,663,714,1377,0.48,0.52
"JN_a36_(0,4]",Juno,SemiQuintile,"(0,4]",112,145,257,0.44,0.56
JN_a36_0,Juno,SemiQuintile,0,675,714,1389,0.49,0.51
"JN_a45_(0,4]",Juno,SemiSquare,"(0,4]",108,138,246,0.44,0.56
JN_a45_0,Juno,SemiSquare,0,679,721,1400,0.48,0.52
"JN_a60_(0,4]",Juno,Sextile,"(0,4]",139,109,248,0.56,0.44
JN_a60_0,Juno,Sextile,0,648,750,1398,0.46,0.54
"JN_a72_(0,4]",Juno,Quintile,"(0,4]",229,252,481,0.48,0.52
JN_a72_0,Juno,Quintile,0,558,607,1165,0.48,0.52
"JN_a90_(0,3]",Juno,Square,"(0,3]",162,191,353,0.46,0.54
JN_a90_0,Juno,Square,0,625,668,1293,0.48,0.52
