PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,Conjunction,"(0,3]",86,62,148,0.58,0.42
CE_a0_0,Ceres,Conjunction,0,801,841,1642,0.49,0.51
"CE_a103_(0,4]",Ceres,BiSeptile,"(0,4]",211,208,419,0.5,0.5
CE_a103_0,Ceres,BiSeptile,0,676,695,1371,0.49,0.51
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",239,247,486,0.49,0.51
CE_a120_0,Ceres,Trine,0,648,656,1304,0.5,0.5
"CE_a135_(0,4]",Ceres,SesquiSquare,"(0,4]",152,183,335,0.45,0.55
CE_a135_0,Ceres,SesquiSquare,0,735,720,1455,0.51,0.49
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",174,187,361,0.48,0.52
CE_a144_0,Ceres,BiQuintile,0,713,716,1429,0.5,0.5
"CE_a150_(0,4]",Ceres,Quincunx,"(0,4]",157,172,329,0.48,0.52
CE_a150_0,Ceres,Quincunx,0,730,731,1461,0.5,0.5
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",93,96,189,0.49,0.51
CE_a180_0,Ceres,Opposition,0,794,807,1601,0.5,0.5
"CE_a30_(0,4]",Ceres,SemiSextile,"(0,4]",177,195,372,0.48,0.52
CE_a30_0,Ceres,SemiSextile,0,710,708,1418,0.5,0.5
"CE_a36_(0,4]",Ceres,SemiQuintile,"(0,4]",177,175,352,0.5,0.5
CE_a36_0,Ceres,SemiQuintile,0,710,728,1438,0.49,0.51
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",207,172,379,0.55,0.45
CE_a45_0,Ceres,SemiSquare,0,680,731,1411,0.48,0.52
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",190,166,356,0.53,0.47
CE_a60_0,Ceres,Sextile,0,697,737,1434,0.49,0.51
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",118,152,270,0.44,0.56
CE_a72_0,Ceres,Quintile,0,769,751,1520,0.51,0.49
"CE_a90_(0,4]",Ceres,Square,"(0,4]",155,179,334,0.46,0.54
CE_a90_0,Ceres,Square,0,732,724,1456,0.5,0.5
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",100,94,194,0.52,0.48
CH_a0_0,Chiron,Conjunction,0,787,809,1596,0.49,0.51
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",215,242,457,0.47,0.53
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",70,61,131,0.53,0.47
CH_a103_0,Chiron,BiSeptile,0,602,600,1202,0.5,0.5
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",214,224,438,0.49,0.51
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",29,42,71,0.41,0.59
CH_a120_0,Chiron,Trine,0,644,637,1281,0.5,0.5
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",192,210,402,0.48,0.52
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",30,47,77,0.39,0.61
CH_a135_0,Chiron,SesquiSquare,0,665,646,1311,0.51,0.49
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",137,184,321,0.43,0.57
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",61,47,108,0.56,0.44
CH_a144_0,Chiron,BiQuintile,0,689,672,1361,0.51,0.49
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",228,240,468,0.49,0.51
"CH_a150_(1,4]",Chiron,Quincunx,"(1,4]",32,34,66,0.48,0.52
CH_a150_0,Chiron,Quincunx,0,627,629,1256,0.5,0.5
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",105,121,226,0.46,0.54
CH_a180_0,Chiron,Opposition,0,782,782,1564,0.5,0.5
"CH_a30_(0,1]",Chiron,SemiSextile,"(0,1]",240,227,467,0.51,0.49
"CH_a30_(1,4]",Chiron,SemiSextile,"(1,4]",46,39,85,0.54,0.46
CH_a30_0,Chiron,SemiSextile,0,601,637,1238,0.49,0.51
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",260,259,519,0.5,0.5
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",47,29,76,0.62,0.38
CH_a36_0,Chiron,SemiQuintile,0,580,615,1195,0.49,0.51
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",219,218,437,0.5,0.5
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",27,28,55,0.49,0.51
CH_a45_0,Chiron,SemiSquare,0,641,657,1298,0.49,0.51
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",236,237,473,0.5,0.5
"CH_a60_(1,4]",Chiron,Sextile,"(1,4]",56,60,116,0.48,0.52
CH_a60_0,Chiron,Sextile,0,595,606,1201,0.5,0.5
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",257,243,500,0.51,0.49
"CH_a72_(1,4]",Chiron,Quintile,"(1,4]",128,85,213,0.6,0.4
CH_a72_0,Chiron,Quintile,0,502,575,1077,0.47,0.53
"CH_a90_(0,1]",Chiron,Square,"(0,1]",250,232,482,0.52,0.48
"CH_a90_(1,5]",Chiron,Square,"(1,5]",40,63,103,0.39,0.61
CH_a90_0,Chiron,Square,0,597,608,1205,0.5,0.5
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",77,72,149,0.52,0.48
JN_a0_0,Juno,Conjunction,0,810,831,1641,0.49,0.51
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",176,160,336,0.52,0.48
JN_a103_0,Juno,BiSeptile,0,711,743,1454,0.49,0.51
"JN_a120_(0,4]",Juno,Trine,"(0,4]",144,153,297,0.48,0.52
JN_a120_0,Juno,Trine,0,743,750,1493,0.5,0.5
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",137,137,274,0.5,0.5
JN_a135_0,Juno,SesquiSquare,0,750,766,1516,0.49,0.51
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",165,157,322,0.51,0.49
JN_a144_0,Juno,BiQuintile,0,722,746,1468,0.49,0.51
"JN_a150_(0,4]",Juno,Quincunx,"(0,4]",145,168,313,0.46,0.54
JN_a150_0,Juno,Quincunx,0,742,735,1477,0.5,0.5
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",66,76,142,0.46,0.54
JN_a180_0,Juno,Opposition,0,821,827,1648,0.5,0.5
"JN_a30_(0,4]",Juno,SemiSextile,"(0,4]",132,175,307,0.43,0.57
JN_a30_0,Juno,SemiSextile,0,755,728,1483,0.51,0.49
"JN_a36_(0,4]",Juno,SemiQuintile,"(0,4]",139,147,286,0.49,0.51
JN_a36_0,Juno,SemiQuintile,0,748,756,1504,0.5,0.5
"JN_a45_(0,4]",Juno,SemiSquare,"(0,4]",149,139,288,0.52,0.48
JN_a45_0,Juno,SemiSquare,0,738,764,1502,0.49,0.51
"JN_a60_(0,4]",Juno,Sextile,"(0,4]",159,124,283,0.56,0.44
JN_a60_0,Juno,Sextile,0,728,779,1507,0.48,0.52
"JN_a72_(0,4]",Juno,Quintile,"(0,4]",245,254,499,0.49,0.51
JN_a72_0,Juno,Quintile,0,642,649,1291,0.5,0.5
"JN_a90_(0,3]",Juno,Square,"(0,3]",190,180,370,0.51,0.49
JN_a90_0,Juno,Square,0,697,723,1420,0.49,0.51
"JU_a0_(0,3]",Jupiter,Conjunction,"(0,3]",140,156,296,0.47,0.53
JU_a0_0,Jupiter,Conjunction,0,747,747,1494,0.5,0.5
"JU_a103_(0,4]",Jupiter,BiSeptile,"(0,4]",172,177,349,0.49,0.51
JU_a103_0,Jupiter,BiSeptile,0,715,726,1441,0.5,0.5
"JU_a120_(0,4]",Jupiter,Trine,"(0,4]",133,144,277,0.48,0.52
JU_a120_0,Jupiter,Trine,0,754,759,1513,0.5,0.5
"JU_a135_(0,4]",Jupiter,SesquiSquare,"(0,4]",190,205,395,0.48,0.52
JU_a135_0,Jupiter,SesquiSquare,0,697,698,1395,0.5,0.5
"JU_a144_(0,4]",Jupiter,BiQuintile,"(0,4]",163,187,350,0.47,0.53
JU_a144_0,Jupiter,BiQuintile,0,724,716,1440,0.5,0.5
"JU_a150_(0,4]",Jupiter,Quincunx,"(0,4]",162,151,313,0.52,0.48
JU_a150_0,Jupiter,Quincunx,0,725,752,1477,0.49,0.51
"JU_a180_(0,3]",Jupiter,Opposition,"(0,3]",99,100,199,0.5,0.5
JU_a180_0,Jupiter,Opposition,0,788,803,1591,0.5,0.5
"JU_a30_(0,4]",Jupiter,SemiSextile,"(0,4]",176,185,361,0.49,0.51
JU_a30_0,Jupiter,SemiSextile,0,711,718,1429,0.5,0.5
"JU_a36_(0,4]",Jupiter,SemiQuintile,"(0,4]",196,234,430,0.46,0.54
JU_a36_0,Jupiter,SemiQuintile,0,691,669,1360,0.51,0.49
"JU_a45_(0,4]",Jupiter,SemiSquare,"(0,4]",236,269,505,0.47,0.53
JU_a45_0,Jupiter,SemiSquare,0,651,634,1285,0.51,0.49
"JU_a60_(0,5]",Jupiter,Sextile,"(0,5]",211,198,409,0.52,0.48
JU_a60_0,Jupiter,Sextile,0,676,705,1381,0.49,0.51
"JU_a72_(0,5]",Jupiter,Quintile,"(0,5]",261,256,517,0.5,0.5
JU_a72_0,Jupiter,Quintile,0,626,647,1273,0.49,0.51
"JU_a90_(0,4]",Jupiter,Square,"(0,4]",228,226,454,0.5,0.5
JU_a90_0,Jupiter,Square,0,659,677,1336,0.49,0.51
"MA_a0_(0,3]",Mars,Conjunction,"(0,3]",62,68,130,0.48,0.52
MA_a0_0,Mars,Conjunction,0,825,835,1660,0.5,0.5
"MA_a103_(0,3]",Mars,BiSeptile,"(0,3]",123,154,277,0.44,0.56
MA_a103_0,Mars,BiSeptile,0,764,749,1513,0.5,0.5
"MA_a120_(0,3]",Mars,Trine,"(0,3]",114,93,207,0.55,0.45
MA_a120_0,Mars,Trine,0,773,810,1583,0.49,0.51
"MA_a135_(0,3]",Mars,SesquiSquare,"(0,3]",94,78,172,0.55,0.45
MA_a135_0,Mars,SesquiSquare,0,793,825,1618,0.49,0.51
"MA_a144_(0,2]",Mars,BiQuintile,"(0,2]",87,82,169,0.51,0.49
MA_a144_0,Mars,BiQuintile,0,800,821,1621,0.49,0.51
"MA_a150_(0,3]",Mars,Quincunx,"(0,3]",84,81,165,0.51,0.49
MA_a150_0,Mars,Quincunx,0,803,822,1625,0.49,0.51
"MA_a180_(0,3]",Mars,Opposition,"(0,3]",40,47,87,0.46,0.54
MA_a180_0,Mars,Opposition,0,847,856,1703,0.5,0.5
"MA_a30_(0,3]",Mars,SemiSextile,"(0,3]",131,142,273,0.48,0.52
MA_a30_0,Mars,SemiSextile,0,756,761,1517,0.5,0.5
"MA_a36_(0,3]",Mars,SemiQuintile,"(0,3]",142,128,270,0.53,0.47
MA_a36_0,Mars,SemiQuintile,0,745,775,1520,0.49,0.51
"MA_a45_(0,3]",Mars,SemiSquare,"(0,3]",170,139,309,0.55,0.45
MA_a45_0,Mars,SemiSquare,0,717,764,1481,0.48,0.52
"MA_a60_(0,3]",Mars,Sextile,"(0,3]",139,133,272,0.51,0.49
MA_a60_0,Mars,Sextile,0,748,770,1518,0.49,0.51
"MA_a72_(0,3]",Mars,Quintile,"(0,3]",140,147,287,0.49,0.51
MA_a72_0,Mars,Quintile,0,747,756,1503,0.5,0.5
"MA_a90_(0,3]",Mars,Square,"(0,3]",128,152,280,0.46,0.54
MA_a90_0,Mars,Square,0,759,751,1510,0.5,0.5
"ME_a0_(0,1]",Mercury,Conjunction,"(0,1]",33,30,63,0.52,0.48
ME_a0_0,Mercury,Conjunction,0,854,873,1727,0.49,0.51
"ME_a103_(0,1]",Mercury,BiSeptile,"(0,1]",69,59,128,0.54,0.46
ME_a103_0,Mercury,BiSeptile,0,818,844,1662,0.49,0.51
"ME_a120_(0,1]",Mercury,Trine,"(0,1]",55,73,128,0.43,0.57
ME_a120_0,Mercury,Trine,0,832,830,1662,0.5,0.5
"ME_a135_(0,1]",Mercury,SesquiSquare,"(0,1]",56,70,126,0.44,0.56
ME_a135_0,Mercury,SesquiSquare,0,831,833,1664,0.5,0.5
"ME_a144_(0,1]",Mercury,BiQuintile,"(0,1]",57,67,124,0.46,0.54
ME_a144_0,Mercury,BiQuintile,0,830,836,1666,0.5,0.5
"ME_a150_(0,1]",Mercury,Quincunx,"(0,1]",67,58,125,0.54,0.46
ME_a150_0,Mercury,Quincunx,0,820,845,1665,0.49,0.51
"ME_a180_(0,1]",Mercury,Opposition,"(0,1]",25,37,62,0.4,0.6
ME_a180_0,Mercury,Opposition,0,862,866,1728,0.5,0.5
"ME_a30_(0,1]",Mercury,SemiSextile,"(0,1]",58,67,125,0.46,0.54
