PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",112,106,218,0.51,0.49
CE_a0_0,Ceres,Conjunction,0,783,812,1595,0.49,0.51
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",169,165,334,0.51,0.49
CE_a103_0,Ceres,BiSeptile,0,726,753,1479,0.49,0.51
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",140,139,279,0.5,0.5
CE_a120_0,Ceres,Trine,0,755,779,1534,0.49,0.51
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",202,209,411,0.49,0.51
CE_a135_0,Ceres,SesquiSquare,0,693,709,1402,0.49,0.51
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",197,203,400,0.49,0.51
CE_a144_0,Ceres,BiQuintile,0,698,715,1413,0.49,0.51
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",176,151,327,0.54,0.46
CE_a150_0,Ceres,Quincunx,0,719,767,1486,0.48,0.52
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",83,75,158,0.53,0.47
CE_a180_0,Ceres,Opposition,0,812,843,1655,0.49,0.51
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",201,209,410,0.49,0.51
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",29,32,61,0.48,0.52
CE_a30_0,Ceres,SemiSextile,0,665,677,1342,0.5,0.5
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",214,169,383,0.56,0.44
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",88,93,181,0.49,0.51
CE_a36_0,Ceres,SemiQuintile,0,593,656,1249,0.47,0.53
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",297,288,585,0.51,0.49
CE_a45_0,Ceres,SemiSquare,0,598,630,1228,0.49,0.51
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",228,194,422,0.54,0.46
CE_a60_0,Ceres,Sextile,0,667,724,1391,0.48,0.52
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",192,197,389,0.49,0.51
CE_a72_0,Ceres,Quintile,0,703,721,1424,0.49,0.51
"CE_a90_(0,3]",Ceres,Square,"(0,3]",109,100,209,0.52,0.48
CE_a90_0,Ceres,Square,0,786,818,1604,0.49,0.51
CH_a0_0,Chiron,Conjunction,0,895,918,1813,0.49,0.51
CH_a103_0,Chiron,BiSeptile,0,895,918,1813,0.49,0.51
CH_a120_0,Chiron,Trine,0,895,918,1813,0.49,0.51
CH_a135_0,Chiron,SesquiSquare,0,895,918,1813,0.49,0.51
CH_a144_0,Chiron,BiQuintile,0,895,918,1813,0.49,0.51
CH_a150_0,Chiron,Quincunx,0,895,918,1813,0.49,0.51
CH_a180_0,Chiron,Opposition,0,895,918,1813,0.49,0.51
CH_a30_0,Chiron,SemiSextile,0,82,107,189,0.43,0.57
CH_a30_1,Chiron,SemiSextile,1,813,811,1624,0.5,0.5
CH_a36_0,Chiron,SemiQuintile,0,895,918,1813,0.49,0.51
CH_a45_0,Chiron,SemiSquare,0,895,918,1813,0.49,0.51
CH_a60_0,Chiron,Sextile,0,895,918,1813,0.49,0.51
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",376,348,724,0.52,0.48
CH_a72_0,Chiron,Quintile,0,519,570,1089,0.48,0.52
"CH_a90_(0,1]",Chiron,Square,"(0,1]",346,363,709,0.49,0.51
CH_a90_0,Chiron,Square,0,549,555,1104,0.5,0.5
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",89,73,162,0.55,0.45
JN_a0_0,Juno,Conjunction,0,806,845,1651,0.49,0.51
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",224,233,457,0.49,0.51
JN_a103_0,Juno,BiSeptile,0,671,685,1356,0.49,0.51
"JN_a120_(0,3]",Juno,Trine,"(0,3]",239,229,468,0.51,0.49
JN_a120_0,Juno,Trine,0,656,689,1345,0.49,0.51
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",185,186,371,0.5,0.5
JN_a135_0,Juno,SesquiSquare,0,710,732,1442,0.49,0.51
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",168,189,357,0.47,0.53
JN_a144_0,Juno,BiQuintile,0,727,729,1456,0.5,0.5
"JN_a150_(0,3]",Juno,Quincunx,"(0,3]",205,183,388,0.53,0.47
JN_a150_0,Juno,Quincunx,0,690,735,1425,0.48,0.52
"JN_a180_(0,3]",Juno,Opposition,"(0,3]",118,119,237,0.5,0.5
JN_a180_0,Juno,Opposition,0,777,799,1576,0.49,0.51
"JN_a30_(0,3]",Juno,SemiSextile,"(0,3]",129,102,231,0.56,0.44
JN_a30_0,Juno,SemiSextile,0,766,816,1582,0.48,0.52
"JN_a36_(0,3]",Juno,SemiQuintile,"(0,3]",114,124,238,0.48,0.52
JN_a36_0,Juno,SemiQuintile,0,781,794,1575,0.5,0.5
"JN_a45_(0,3]",Juno,SemiSquare,"(0,3]",138,171,309,0.45,0.55
JN_a45_0,Juno,SemiSquare,0,757,747,1504,0.5,0.5
"JN_a60_(0,3]",Juno,Sextile,"(0,3]",229,259,488,0.47,0.53
JN_a60_0,Juno,Sextile,0,666,659,1325,0.5,0.5
"JN_a72_(0,3]",Juno,Quintile,"(0,3]",300,311,611,0.49,0.51
JN_a72_0,Juno,Quintile,0,595,607,1202,0.5,0.5
"JN_a90_(0,3]",Juno,Square,"(0,3]",216,208,424,0.51,0.49
JN_a90_0,Juno,Square,0,679,710,1389,0.49,0.51
"JU_a0_(0,2]",Jupiter,Conjunction,"(0,2]",94,97,191,0.49,0.51
JU_a0_0,Jupiter,Conjunction,0,801,821,1622,0.49,0.51
"JU_a103_(0,2]",Jupiter,BiSeptile,"(0,2]",131,128,259,0.51,0.49
JU_a103_0,Jupiter,BiSeptile,0,764,790,1554,0.49,0.51
"JU_a120_(0,3]",Jupiter,Trine,"(0,3]",72,84,156,0.46,0.54
JU_a120_0,Jupiter,Trine,0,823,834,1657,0.5,0.5
"JU_a135_(0,3]",Jupiter,SesquiSquare,"(0,3]",149,128,277,0.54,0.46
JU_a135_0,Jupiter,SesquiSquare,0,746,790,1536,0.49,0.51
"JU_a144_(0,3]",Jupiter,BiQuintile,"(0,3]",67,87,154,0.44,0.56
JU_a144_0,Jupiter,BiQuintile,0,828,831,1659,0.5,0.5
