PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,2]",Ceres,Conjunction,"(0,2]",158,137,295,0.54,0.46
CE_a0_0,Ceres,Conjunction,0,1130,1064,2194,0.52,0.48
"CE_a103_(0,3]",Ceres,BiSeptile,"(0,3]",207,220,427,0.48,0.52
CE_a103_0,Ceres,BiSeptile,0,1081,981,2062,0.52,0.48
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",214,194,408,0.52,0.48
CE_a120_0,Ceres,Trine,0,1074,1007,2081,0.52,0.48
"CE_a135_(0,3]",Ceres,SesquiSquare,"(0,3]",275,271,546,0.5,0.5
CE_a135_0,Ceres,SesquiSquare,0,1013,930,1943,0.52,0.48
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",253,225,478,0.53,0.47
CE_a144_0,Ceres,BiQuintile,0,1035,976,2011,0.51,0.49
"CE_a150_(0,3]",Ceres,Quincunx,"(0,3]",203,195,398,0.51,0.49
CE_a150_0,Ceres,Quincunx,0,1085,1006,2091,0.52,0.48
"CE_a180_(0,2]",Ceres,Opposition,"(0,2]",84,92,176,0.48,0.52
CE_a180_0,Ceres,Opposition,0,1204,1109,2313,0.52,0.48
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",350,300,650,0.54,0.46
"CE_a30_(1,3]",Ceres,SemiSextile,"(1,3]",63,53,116,0.54,0.46
CE_a30_0,Ceres,SemiSextile,0,875,848,1723,0.51,0.49
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",325,299,624,0.52,0.48
"CE_a36_(1,4]",Ceres,SemiQuintile,"(1,4]",119,98,217,0.55,0.45
CE_a36_0,Ceres,SemiQuintile,0,844,804,1648,0.51,0.49
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",464,362,826,0.56,0.44
CE_a45_0,Ceres,SemiSquare,0,824,839,1663,0.5,0.5
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",333,291,624,0.53,0.47
CE_a60_0,Ceres,Sextile,0,955,910,1865,0.51,0.49
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",298,264,562,0.53,0.47
CE_a72_0,Ceres,Quintile,0,990,937,1927,0.51,0.49
"CE_a90_(0,3]",Ceres,Square,"(0,3]",142,138,280,0.51,0.49
CE_a90_0,Ceres,Square,0,1146,1063,2209,0.52,0.48
CH_a0_0,Chiron,Conjunction,0,1288,1201,2489,0.52,0.48
CH_a103_0,Chiron,BiSeptile,0,1288,1201,2489,0.52,0.48
CH_a120_0,Chiron,Trine,0,1288,1201,2489,0.52,0.48
CH_a135_0,Chiron,SesquiSquare,0,1288,1201,2489,0.52,0.48
CH_a144_0,Chiron,BiQuintile,0,1288,1201,2489,0.52,0.48
CH_a150_0,Chiron,Quincunx,0,1288,1201,2489,0.52,0.48
CH_a180_0,Chiron,Opposition,0,1288,1201,2489,0.52,0.48
CH_a30_0,Chiron,SemiSextile,0,196,192,388,0.51,0.49
CH_a30_1,Chiron,SemiSextile,1,1092,1009,2101,0.52,0.48
CH_a36_0,Chiron,SemiQuintile,0,1288,1201,2489,0.52,0.48
CH_a45_0,Chiron,SemiSquare,0,1288,1201,2489,0.52,0.48
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",57,68,125,0.46,0.54
CH_a60_0,Chiron,Sextile,0,1231,1133,2364,0.52,0.48
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",385,339,724,0.53,0.47
CH_a72_0,Chiron,Quintile,0,903,862,1765,0.51,0.49
"CH_a90_(0,1]",Chiron,Square,"(0,1]",414,377,791,0.52,0.48
CH_a90_0,Chiron,Square,0,874,824,1698,0.51,0.49
"JN_a0_(0,2]",Juno,Conjunction,"(0,2]",97,96,193,0.5,0.5
JN_a0_0,Juno,Conjunction,0,1191,1105,2296,0.52,0.48
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",333,332,665,0.5,0.5
JN_a103_0,Juno,BiSeptile,0,955,869,1824,0.52,0.48
"JN_a120_(0,3]",Juno,Trine,"(0,3]",369,360,729,0.51,0.49
JN_a120_0,Juno,Trine,0,919,841,1760,0.52,0.48
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",342,315,657,0.52,0.48
JN_a135_0,Juno,SesquiSquare,0,946,886,1832,0.52,0.48
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",337,311,648,0.52,0.48
JN_a144_0,Juno,BiQuintile,0,951,890,1841,0.52,0.48
"JN_a150_(0,3]",Juno,Quincunx,"(0,3]",292,276,568,0.51,0.49
JN_a150_0,Juno,Quincunx,0,996,925,1921,0.52,0.48
"JN_a180_(0,3]",Juno,Opposition,"(0,3]",159,137,296,0.54,0.46
JN_a180_0,Juno,Opposition,0,1129,1064,2193,0.51,0.49
"JN_a30_(0,3]",Juno,SemiSextile,"(0,3]",172,155,327,0.53,0.47
JN_a30_0,Juno,SemiSextile,0,1116,1046,2162,0.52,0.48
"JN_a36_(0,3]",Juno,SemiQuintile,"(0,3]",144,174,318,0.45,0.55
JN_a36_0,Juno,SemiQuintile,0,1144,1027,2171,0.53,0.47
"JN_a45_(0,3]",Juno,SemiSquare,"(0,3]",243,253,496,0.49,0.51
JN_a45_0,Juno,SemiSquare,0,1045,948,1993,0.52,0.48
"JN_a60_(0,3]",Juno,Sextile,"(0,3]",306,304,610,0.5,0.5
JN_a60_0,Juno,Sextile,0,982,897,1879,0.52,0.48
"JN_a72_(0,3]",Juno,Quintile,"(0,3]",385,346,731,0.53,0.47
JN_a72_0,Juno,Quintile,0,903,855,1758,0.51,0.49
"JN_a90_(0,3]",Juno,Square,"(0,3]",237,259,496,0.48,0.52
JN_a90_0,Juno,Square,0,1051,942,1993,0.53,0.47
"JU_a0_(0,2]",Jupiter,Conjunction,"(0,2]",138,112,250,0.55,0.45
JU_a0_0,Jupiter,Conjunction,0,1150,1089,2239,0.51,0.49
"JU_a103_(0,2]",Jupiter,BiSeptile,"(0,2]",204,203,407,0.5,0.5
JU_a103_0,Jupiter,BiSeptile,0,1084,998,2082,0.52,0.48
"JU_a120_(0,3]",Jupiter,Trine,"(0,3]",188,212,400,0.47,0.53
JU_a120_0,Jupiter,Trine,0,1100,989,2089,0.53,0.47
"JU_a135_(0,3]",Jupiter,SesquiSquare,"(0,3]",187,172,359,0.52,0.48
JU_a135_0,Jupiter,SesquiSquare,0,1101,1029,2130,0.52,0.48
"JU_a144_(0,3]",Jupiter,BiQuintile,"(0,3]",206,199,405,0.51,0.49
