PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,Conjunction,"(0,3]",102,82,184,0.55,0.45
CE_a0_0,Ceres,Conjunction,0,1058,1136,2194,0.48,0.52
"CE_a103_(0,4]",Ceres,BiSeptile,"(0,4]",304,298,602,0.5,0.5
CE_a103_0,Ceres,BiSeptile,0,856,920,1776,0.48,0.52
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",300,309,609,0.49,0.51
CE_a120_0,Ceres,Trine,0,860,909,1769,0.49,0.51
"CE_a135_(0,4]",Ceres,SesquiSquare,"(0,4]",206,213,419,0.49,0.51
CE_a135_0,Ceres,SesquiSquare,0,954,1005,1959,0.49,0.51
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",220,231,451,0.49,0.51
CE_a144_0,Ceres,BiQuintile,0,940,987,1927,0.49,0.51
"CE_a150_(0,4]",Ceres,Quincunx,"(0,4]",223,215,438,0.51,0.49
CE_a150_0,Ceres,Quincunx,0,937,1003,1940,0.48,0.52
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",130,110,240,0.54,0.46
CE_a180_0,Ceres,Opposition,0,1030,1108,2138,0.48,0.52
"CE_a30_(0,4]",Ceres,SemiSextile,"(0,4]",240,254,494,0.49,0.51
CE_a30_0,Ceres,SemiSextile,0,920,964,1884,0.49,0.51
"CE_a36_(0,4]",Ceres,SemiQuintile,"(0,4]",239,240,479,0.5,0.5
CE_a36_0,Ceres,SemiQuintile,0,921,978,1899,0.48,0.52
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",314,283,597,0.53,0.47
CE_a45_0,Ceres,SemiSquare,0,846,935,1781,0.48,0.52
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",225,231,456,0.49,0.51
CE_a60_0,Ceres,Sextile,0,935,987,1922,0.49,0.51
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",171,186,357,0.48,0.52
CE_a72_0,Ceres,Quintile,0,989,1032,2021,0.49,0.51
"CE_a90_(0,4]",Ceres,Square,"(0,4]",193,232,425,0.45,0.55
CE_a90_0,Ceres,Square,0,967,986,1953,0.5,0.5
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",135,136,271,0.5,0.5
CH_a0_0,Chiron,Conjunction,0,1025,1082,2107,0.49,0.51
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",342,387,729,0.47,0.53
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",89,83,172,0.52,0.48
CH_a103_0,Chiron,BiSeptile,0,729,748,1477,0.49,0.51
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",234,271,505,0.46,0.54
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",46,42,88,0.52,0.48
CH_a120_0,Chiron,Trine,0,880,905,1785,0.49,0.51
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",280,282,562,0.5,0.5
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",38,58,96,0.4,0.6
CH_a135_0,Chiron,SesquiSquare,0,842,878,1720,0.49,0.51
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",264,302,566,0.47,0.53
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",89,89,178,0.5,0.5
CH_a144_0,Chiron,BiQuintile,0,807,827,1634,0.49,0.51
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",318,316,634,0.5,0.5
"CH_a150_(1,4]",Chiron,Quincunx,"(1,4]",49,49,98,0.5,0.5
CH_a150_0,Chiron,Quincunx,0,793,853,1646,0.48,0.52
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",175,164,339,0.52,0.48
CH_a180_0,Chiron,Opposition,0,985,1054,2039,0.48,0.52
"CH_a30_(0,1]",Chiron,SemiSextile,"(0,1]",306,272,578,0.53,0.47
"CH_a30_(1,4]",Chiron,SemiSextile,"(1,4]",59,59,118,0.5,0.5
CH_a30_0,Chiron,SemiSextile,0,795,887,1682,0.47,0.53
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",338,343,681,0.5,0.5
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",53,48,101,0.52,0.48
CH_a36_0,Chiron,SemiQuintile,0,769,827,1596,0.48,0.52
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",282,300,582,0.48,0.52
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",31,41,72,0.43,0.57
CH_a45_0,Chiron,SemiSquare,0,847,877,1724,0.49,0.51
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",274,299,573,0.48,0.52
"CH_a60_(1,4]",Chiron,Sextile,"(1,4]",54,54,108,0.5,0.5
CH_a60_0,Chiron,Sextile,0,832,865,1697,0.49,0.51
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",297,296,593,0.5,0.5
"CH_a72_(1,4]",Chiron,Quintile,"(1,4]",118,106,224,0.53,0.47
CH_a72_0,Chiron,Quintile,0,745,816,1561,0.48,0.52
"CH_a90_(0,1]",Chiron,Square,"(0,1]",272,321,593,0.46,0.54
"CH_a90_(1,5]",Chiron,Square,"(1,5]",60,63,123,0.49,0.51
CH_a90_0,Chiron,Square,0,828,834,1662,0.5,0.5
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",91,114,205,0.44,0.56
JN_a0_0,Juno,Conjunction,0,1069,1104,2173,0.49,0.51
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",198,211,409,0.48,0.52
JN_a103_0,Juno,BiSeptile,0,962,1007,1969,0.49,0.51
"JN_a120_(0,4]",Juno,Trine,"(0,4]",202,200,402,0.5,0.5
JN_a120_0,Juno,Trine,0,958,1018,1976,0.48,0.52
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",176,193,369,0.48,0.52
JN_a135_0,Juno,SesquiSquare,0,984,1025,2009,0.49,0.51
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",234,223,457,0.51,0.49
JN_a144_0,Juno,BiQuintile,0,926,995,1921,0.48,0.52
"JN_a150_(0,4]",Juno,Quincunx,"(0,4]",207,257,464,0.45,0.55
JN_a150_0,Juno,Quincunx,0,953,961,1914,0.5,0.5
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",81,109,190,0.43,0.57
JN_a180_0,Juno,Opposition,0,1079,1109,2188,0.49,0.51
"JN_a30_(0,4]",Juno,SemiSextile,"(0,4]",203,241,444,0.46,0.54
JN_a30_0,Juno,SemiSextile,0,957,977,1934,0.49,0.51
"JN_a36_(0,4]",Juno,SemiQuintile,"(0,4]",168,213,381,0.44,0.56
JN_a36_0,Juno,SemiQuintile,0,992,1005,1997,0.5,0.5
"JN_a45_(0,4]",Juno,SemiSquare,"(0,4]",188,196,384,0.49,0.51
JN_a45_0,Juno,SemiSquare,0,972,1022,1994,0.49,0.51
"JN_a60_(0,4]",Juno,Sextile,"(0,4]",210,158,368,0.57,0.43
JN_a60_0,Juno,Sextile,0,950,1060,2010,0.47,0.53
