PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",164,132,296,0.55,0.45
CE_a0_0,Ceres,Conjunction,0,623,656,1279,0.49,0.51
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",246,228,474,0.52,0.48
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",66,63,129,0.51,0.49
CE_a103_0,Ceres,BiSeptile,0,475,497,972,0.49,0.51
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",209,220,429,0.49,0.51
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",45,59,104,0.43,0.57
CE_a120_0,Ceres,Trine,0,533,509,1042,0.51,0.49
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",219,212,431,0.51,0.49
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",41,75,116,0.35,0.65
CE_a135_0,Ceres,SesquiSquare,0,527,501,1028,0.51,0.49
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",202,199,401,0.5,0.5
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",75,58,133,0.56,0.44
CE_a144_0,Ceres,BiQuintile,0,510,531,1041,0.49,0.51
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",231,235,466,0.5,0.5
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",38,34,72,0.53,0.47
CE_a150_0,Ceres,Quincunx,0,518,519,1037,0.5,0.5
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",141,146,287,0.49,0.51
CE_a180_0,Ceres,Opposition,0,646,642,1288,0.5,0.5
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",256,256,512,0.5,0.5
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",83,67,150,0.55,0.45
CE_a30_0,Ceres,SemiSextile,0,448,465,913,0.49,0.51
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",253,226,479,0.53,0.47
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",137,124,261,0.52,0.48
CE_a36_0,Ceres,SemiQuintile,0,397,438,835,0.48,0.52
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",274,226,500,0.55,0.45
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",104,120,224,0.46,0.54
CE_a45_0,Ceres,SemiSquare,0,409,442,851,0.48,0.52
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",249,259,508,0.49,0.51
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",54,47,101,0.53,0.47
CE_a60_0,Ceres,Sextile,0,484,482,966,0.5,0.5
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",243,222,465,0.52,0.48
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",28,34,62,0.45,0.55
CE_a72_0,Ceres,Quintile,0,516,532,1048,0.49,0.51
"CE_a90_(0,1]",Ceres,Square,"(0,1]",222,180,402,0.55,0.45
"CE_a90_(1,5]",Ceres,Square,"(1,5]",38,40,78,0.49,0.51
CE_a90_0,Ceres,Square,0,527,568,1095,0.48,0.52
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",75,69,144,0.52,0.48
CH_a0_0,Chiron,Conjunction,0,712,719,1431,0.5,0.5
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",192,207,399,0.48,0.52
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",62,43,105,0.59,0.41
CH_a103_0,Chiron,BiSeptile,0,533,538,1071,0.5,0.5
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",185,211,396,0.47,0.53
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",34,38,72,0.47,0.53
CH_a120_0,Chiron,Trine,0,568,539,1107,0.51,0.49
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",180,161,341,0.53,0.47
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",26,44,70,0.37,0.63
CH_a135_0,Chiron,SesquiSquare,0,581,583,1164,0.5,0.5
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",147,165,312,0.47,0.53
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",59,45,104,0.57,0.43
CH_a144_0,Chiron,BiQuintile,0,581,578,1159,0.5,0.5
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",172,182,354,0.49,0.51
"CH_a150_(1,5]",Chiron,Quincunx,"(1,5]",29,31,60,0.48,0.52
CH_a150_0,Chiron,Quincunx,0,586,575,1161,0.5,0.5
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",106,91,197,0.54,0.46
CH_a180_0,Chiron,Opposition,0,681,697,1378,0.49,0.51
"CH_a30_(1,5]",Chiron,SemiSextile,"(1,5]",195,165,360,0.54,0.46
CH_a30_0,Chiron,SemiSextile,0,99,101,200,0.5,0.5
CH_a30_1,Chiron,SemiSextile,1,493,522,1015,0.49,0.51
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",220,219,439,0.5,0.5
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",37,31,68,0.54,0.46
CH_a36_0,Chiron,SemiQuintile,0,530,538,1068,0.5,0.5
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",212,214,426,0.5,0.5
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",29,28,57,0.51,0.49
CH_a45_0,Chiron,SemiSquare,0,546,546,1092,0.5,0.5
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",234,234,468,0.5,0.5
"CH_a60_(1,5]",Chiron,Sextile,"(1,5]",56,59,115,0.49,0.51
CH_a60_0,Chiron,Sextile,0,497,495,992,0.5,0.5
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",379,360,739,0.51,0.49
"CH_a72_(1,5]",Chiron,Quintile,"(1,5]",187,162,349,0.54,0.46
CH_a72_0,Chiron,Quintile,0,221,266,487,0.45,0.55
"CH_a90_(0,1]",Chiron,Square,"(0,1]",346,315,661,0.52,0.48
"CH_a90_(1,5]",Chiron,Square,"(1,5]",88,135,223,0.39,0.61
CH_a90_0,Chiron,Square,0,353,338,691,0.51,0.49
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",130,114,244,0.53,0.47
JN_a0_0,Juno,Conjunction,0,657,674,1331,0.49,0.51
"JN_a103_(0,1]",Juno,BiSeptile,"(0,1]",262,254,516,0.51,0.49
"JN_a103_(1,5]",Juno,BiSeptile,"(1,5]",81,85,166,0.49,0.51
JN_a103_0,Juno,BiSeptile,0,444,449,893,0.5,0.5
"JN_a120_(0,1]",Juno,Trine,"(0,1]",231,233,464,0.5,0.5
"JN_a120_(1,4]",Juno,Trine,"(1,4]",52,52,104,0.5,0.5
JN_a120_0,Juno,Trine,0,504,503,1007,0.5,0.5
"JN_a135_(0,1]",Juno,SesquiSquare,"(0,1]",219,210,429,0.51,0.49
"JN_a135_(1,4]",Juno,SesquiSquare,"(1,4]",37,47,84,0.44,0.56
JN_a135_0,Juno,SesquiSquare,0,531,531,1062,0.5,0.5
"JN_a144_(0,1]",Juno,BiQuintile,"(0,1]",235,245,480,0.49,0.51
"JN_a144_(1,5]",Juno,BiQuintile,"(1,5]",53,44,97,0.55,0.45
JN_a144_0,Juno,BiQuintile,0,499,499,998,0.5,0.5
"JN_a150_(0,1]",Juno,Quincunx,"(0,1]",227,228,455,0.5,0.5
"JN_a150_(1,4]",Juno,Quincunx,"(1,4]",62,80,142,0.44,0.56
JN_a150_0,Juno,Quincunx,0,498,480,978,0.51,0.49
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",183,178,361,0.51,0.49
JN_a180_0,Juno,Opposition,0,604,610,1214,0.5,0.5
"JN_a30_(0,1]",Juno,SemiSextile,"(0,1]",184,164,348,0.53,0.47
"JN_a30_(1,5]",Juno,SemiSextile,"(1,5]",24,28,52,0.46,0.54
